seconds,worker,moves,phase,hard,objective,surrogate,soft,lecturerConflicts,groupConflicts,roomConflicts,groupTravel,lecturerTravel,abstractRoomOverflow,lecturerWindows,groupWindows,mixedOnlineDays
0.0528991,1,0,start,1122,8.38935e+07,8.38836e+07,2202,0,0,0,732,390,0,1480,498,224
0.0583959,0,0,start,1100,8.1298e+07,8.12741e+07,2232,0,0,0,705,395,0,1525,490,217
0.309144,0,20480,repair,781,2.78282e+08,2.78196e+08,7270,71,174,125,280,131,0,4086,3001,183
0.31018,1,24576,repair,739,2.97817e+08,2.97811e+08,7560,62,167,120,230,160,0,4244,3120,196
0.564413,0,38912,repair,625,2.82228e+08,2.82222e+08,7433,38,131,109,239,108,0,4225,3024,184
0.565758,1,46080,repair,594,2.75773e+08,2.75752e+08,7332,48,113,115,202,116,0,4150,3010,172
0.81565,0,57344,repair,528,2.553e+08,2.553e+08,7122,38,114,109,184,83,0,4071,2877,174
0.820662,1,67584,repair,463,2.24734e+08,2.2471e+08,6724,30,100,73,173,87,0,3900,2674,150
1.06834,0,74752,repair,435,2.25892e+08,2.25814e+08,6802,31,85,78,155,86,0,3976,2663,163
1.07928,1,89088,repair,373,2.08859e+08,2.08859e+08,6510,22,80,56,135,80,0,3829,2568,113
1.33284,0,94208,repair,344,2.18109e+08,2.18056e+08,6694,21,49,51,147,76,0,3933,2618,143
1.34153,1,110592,repair,280,2.12311e+08,2.12292e+08,6598,18,44,31,115,72,0,3889,2590,119
1.58487,0,111616,repair,296,1.88598e+08,1.88549e+08,6255,18,43,38,124,73,0,3720,2415,120
1.60181,1,130048,repair,203,2.06641e+08,2.06619e+08,6510,7,34,42,74,46,0,3820,2572,118
1.84342,0,129024,repair,220,1.98931e+08,1.98908e+08,6362,11,51,40,72,46,0,3691,2542,129
1.86063,1,150528,repair,161,1.64217e+08,1.64151e+08,5812,11,21,23,68,38,0,3412,2291,109
2.09707,0,147456,repair,178,1.68678e+08,1.68674e+08,5977,10,29,30,76,33,0,3592,2269,116
2.11843,1,168960,repair,121,1.44051e+08,1.43993e+08,5535,4,25,20,48,24,0,3348,2090,97
2.35282,0,164864,repair,134,1.68326e+08,1.68326e+08,5990,6,20,22,54,32,0,3597,2266,127
2.37016,1,185344,repair,89,1.41024e+08,1.41007e+08,5564,6,11,11,42,19,0,3453,2011,100
2.61643,0,183296,repair,98,1.58098e+08,1.58037e+08,5755,4,14,16,47,17,0,3413,2227,115
2.62951,1,202752,repair,57,1.26138e+08,1.26138e+08,5288,2,5,10,24,16,0,3313,1883,92
2.87593,0,200704,repair,65,1.448e+08,1.44759e+08,5595,2,8,8,32,15,0,3412,2075,108
2.88931,1,220160,repair,34,1.22057e+08,1.22017e+08,5191,1,3,5,15,10,0,3246,1859,86
3.13445,0,219136,repair,49,1.19457e+08,1.19457e+08,5148,2,9,10,16,12,0,3226,1832,90
3.14966,1,237568,repair,21,1.05973e+08,1.05973e+08,4810,0,2,0,14,5,0,2992,1747,71
3.38528,0,239616,repair,30,1.02642e+08,1.02627e+08,4805,1,3,1,13,12,0,3073,1662,70
3.40597,1,253952,repair,10,9.51512e+07,9.51041e+07,4591,0,2,0,7,1,0,2884,1634,73
3.64421,0,261120,repair,8,1.03011e+08,1.02962e+08,4737,0,1,2,3,2,0,2932,1730,75
3.66706,1,271360,repair,2,9.03217e+07,9.02761e+07,4504,0,0,0,0,2,0,2868,1566,70
3.90432,0,282624,repair,1,8.40048e+07,8.40029e+07,4383,0,0,0,0,1,0,2850,1471,62
3.92612,1,288768,repair,2,8.02998e+07,8.0298e+07,4236,0,0,0,0,2,0,2693,1482,61
4.1584,0,303104,repair,1,6.6898e+07,6.68592e+07,3937,0,0,0,1,0,0,2576,1296,65
4.1917,1,307200,windows,0,5.79094e+07,5.78861e+07,3696,0,0,0,0,0,0,2479,1164,53
4.41443,0,322560,windows,0,5.44694e+07,5.44447e+07,3580,0,0,0,0,0,0,2374,1144,62
4.44747,1,321536,windows,0,4.85582e+07,4.85567e+07,3356,0,0,0,0,0,0,2212,1096,48
4.6883,0,339968,windows,0,4.23053e+07,4.22826e+07,3134,0,0,0,0,0,0,2029,1039,66
4.70544,1,334848,windows,0,4.13562e+07,4.1326e+07,3118,0,0,0,0,0,0,2087,988,43
4.94389,0,354304,windows,0,3.574e+07,3.57304e+07,2901,0,0,0,0,0,0,1920,928,53
4.96204,1,349184,windows,0,3.54478e+07,3.54478e+07,2901,0,0,0,0,0,0,1971,894,36
5.19407,0,367616,windows,0,3.03923e+07,3.0382e+07,2680,0,0,0,0,0,0,1792,845,43
5.21362,1,362496,windows,0,3.03339e+07,3.03163e+07,2674,0,0,0,0,0,0,1809,835,30
5.44444,0,380928,windows,0,2.67471e+07,2.67318e+07,2541,0,0,0,0,0,0,1731,765,45
5.48485,1,376832,windows,0,2.49786e+07,2.4964e+07,2454,0,0,0,0,0,0,1683,734,37
5.70679,0,397312,windows,0,2.15717e+07,2.15567e+07,2261,0,0,0,0,0,0,1527,703,31
5.74969,1,391168,windows,0,2.10919e+07,2.10919e+07,2253,0,0,0,0,0,0,1544,676,33
5.97088,0,413696,windows,0,1.76724e+07,1.76724e+07,2059,0,0,0,0,0,0,1404,624,31
6.00847,1,404480,windows,0,1.82609e+07,1.82478e+07,2118,0,0,0,0,0,0,1480,603,35
6.23236,0,431104,windows,0,1.46793e+07,1.46785e+07,1887,0,0,0,0,0,0,1307,553,27
6.26937,1,420864,windows,0,1.55213e+07,1.55145e+07,1947,0,0,0,0,0,0,1353,563,31
6.49407,0,448512,windows,0,1.22251e+07,1.22251e+07,1723,0,0,0,0,0,0,1192,505,26
6.53172,1,437248,windows,0,1.26805e+07,1.26745e+07,1749,0,0,0,0,0,0,1199,523,27
6.74635,0,464896,windows,0,9.9067e+06,9.90593e+06,1553,0,0,0,0,0,0,1072,455,26
6.78791,1,454656,windows,0,1.02864e+07,1.02708e+07,1563,0,0,0,0,0,0,1059,483,21
7.00477,0,481280,windows,0,8.22624e+06,8.21734e+06,1411,0,0,0,0,0,0,975,416,20
7.05433,1,471040,windows,0,8.62772e+06,8.62713e+06,1441,0,0,0,0,0,0,990,431,20
7.26775,0,498688,windows,0,6.987e+06,6.97447e+06,1318,0,0,0,0,0,0,936,360,22
7.31639,1,486400,windows,0,7.46864e+06,7.46041e+06,1365,0,0,0,0,0,0,966,373,26
7.52772,0,516096,windows,0,5.9579e+06,5.95739e+06,1217,0,0,0,0,0,0,873,327,17
7.57606,1,499712,windows,0,6.28597e+06,6.27448e+06,1240,0,0,0,0,0,0,856,361,23
7.79632,0,530432,windows,0,4.87127e+06,4.86121e+06,1092,0,0,0,0,0,0,762,313,17
7.83721,1,513024,windows,0,5.26696e+06,5.26696e+06,1144,0,0,0,0,0,0,820,308,16
8.05875,0,543744,windows,0,4.12872e+06,4.1252e+06,1007,0,0,0,0,0,0,705,286,16
8.10495,1,527360,windows,0,4.53758e+06,4.52804e+06,1060,0,0,0,0,0,0,758,288,14
8.32392,0,558080,windows,0,3.5121e+06,3.50832e+06,932,0,0,0,0,0,0,651,263,18
8.36799,1,541696,windows,0,3.91888e+06,3.91501e+06,984,0,0,0,0,0,0,704,268,12
8.58149,0,572416,windows,0,2.98359e+06,2.98315e+06,864,0,0,0,0,0,0,618,231,15
8.61899,1,557056,windows,0,3.35696e+06,3.35319e+06,918,0,0,0,0,0,0,660,242,16
