seconds,worker,moves,phase,hard,objective,surrogate,soft,lecturerConflicts,groupConflicts,roomConflicts,groupTravel,lecturerTravel,abstractRoomOverflow,lecturerWindows,groupWindows,mixedOnlineDays
0.0506387,0,0,start,1093,8.38548e+07,8.38296e+07,2403,0,0,0,720,373,0,1683,481,239
0.0612386,1,0,start,1063,7.89105e+07,7.88927e+07,2325,0,0,0,693,370,0,1611,486,228
0.303642,0,23552,repair,734,3.02726e+08,3.02662e+08,7533,59,160,125,270,120,0,4144,3190,199
0.319227,1,20480,repair,726,2.88492e+08,2.88487e+08,7390,58,156,132,245,135,0,4133,3089,168
0.562,0,45056,repair,592,2.6988e+08,2.69855e+08,7200,31,131,125,193,112,0,4022,3005,173
0.580728,1,38912,repair,598,2.66772e+08,2.66713e+08,7180,36,124,85,237,116,0,4043,2961,176
0.822055,0,65536,repair,455,2.73984e+08,2.7392e+08,7400,33,102,84,150,86,0,4272,2980,148
0.843648,1,57344,repair,497,2.53779e+08,2.53695e+08,7035,37,97,75,179,109,0,3930,2913,192
1.07337,0,87040,repair,374,2.30045e+08,2.29967e+08,6845,20,71,57,147,79,0,4003,2701,141
1.09407,1,74752,repair,397,2.45747e+08,2.45742e+08,7016,26,78,71,141,81,0,4023,2833,160
1.32598,0,103424,repair,314,1.99148e+08,1.99148e+08,6365,21,64,49,104,76,0,3721,2522,122
1.34768,1,91136,repair,340,2.18995e+08,2.18922e+08,6585,20,65,62,137,56,0,3736,2700,149
1.58884,0,122880,repair,235,2.10471e+08,2.10419e+08,6493,14,37,37,83,64,0,3727,2638,128
1.61005,1,107520,repair,289,1.91345e+08,1.91277e+08,6249,14,43,44,121,67,0,3616,2481,152
1.842,0,142336,repair,185,1.64718e+08,1.647e+08,5925,8,30,25,75,47,0,3590,2225,110
1.87093,1,123904,repair,231,1.91767e+08,1.91713e+08,6219,15,26,37,102,51,0,3558,2514,147
2.10499,0,159744,repair,138,1.60939e+08,1.60939e+08,5806,4,15,15,66,38,0,3476,2232,98
2.13313,1,140288,repair,178,1.72195e+08,1.72173e+08,6027,7,35,38,66,32,0,3596,2306,125
2.35543,0,177152,repair,108,1.4637e+08,1.4635e+08,5548,1,15,9,54,29,0,3320,2128,100
2.39827,1,153600,repair,149,1.54787e+08,1.54726e+08,5697,3,24,21,71,30,0,3394,2193,110
2.60649,0,193536,repair,72,1.44101e+08,1.44056e+08,5539,6,13,14,15,24,0,3352,2092,95
2.66464,1,168960,repair,122,1.50579e+08,1.50532e+08,5551,9,16,20,54,23,0,3226,2211,114
2.86657,0,211968,repair,54,1.19898e+08,1.19879e+08,5183,2,8,10,19,15,0,3277,1815,91
2.92415,1,184320,repair,98,1.3067e+08,1.30667e+08,5333,3,11,17,46,21,0,3270,1957,106
3.12122,0,227328,repair,34,1.1401e+08,1.13959e+08,5043,2,4,6,16,6,0,3201,1769,73
3.18426,1,199680,repair,55,1.35792e+08,1.35749e+08,5439,2,10,7,24,12,0,3372,1983,84
3.37776,0,241664,repair,18,1.06845e+08,1.06795e+08,4851,0,1,3,8,6,0,3032,1742,77
3.44458,1,215040,repair,40,1.20509e+08,1.20456e+08,5166,3,5,7,18,7,0,3259,1833,74
3.63187,0,258048,repair,7,9.63149e+07,9.63149e+07,4657,1,1,1,2,2,0,2968,1614,75
3.70477,1,231424,repair,25,1.1098e+08,1.10978e+08,4952,1,3,3,10,8,0,3112,1766,74
3.88446,0,274432,repair,6,7.84744e+07,7.84441e+07,4264,0,0,1,2,3,0,2787,1405,72
3.95897,1,246784,repair,15,1.01319e+08,1.01271e+08,4808,0,2,0,7,6,0,3100,1629,79
4.14237,0,290816,repair,1,7.20358e+07,7.20223e+07,4092,0,0,0,0,1,0,2689,1337,66
4.21165,1,262144,repair,5,9.08847e+07,9.08827e+07,4541,0,0,1,4,0,0,2922,1550,69
4.39883,0,306176,windows,0,6.1118e+07,6.1118e+07,3770,0,0,0,0,0,0,2480,1230,60
4.47265,1,279552,repair,2,7.74012e+07,7.73994e+07,4199,0,0,0,2,0,0,2719,1420,60
4.65272,0,320512,windows,0,5.13559e+07,5.13559e+07,3463,0,0,0,0,0,0,2286,1121,56
4.73268,1,299008,repair,0,6.97308e+07,6.97039e+07,3994,0,0,0,0,0,0,2588,1344,62
4.91991,0,334848,windows,0,4.04788e+07,4.04788e+07,3052,0,0,0,0,0,0,1986,1017,49
4.99394,1,317440,windows,0,5.18557e+07,5.18218e+07,3485,0,0,0,0,0,0,2314,1118,53
5.17608,0,348160,windows,0,3.42535e+07,3.42339e+07,2840,0,0,0,0,0,0,1887,905,48
5.2521,1,332800,windows,0,4.15264e+07,4.15264e+07,3106,0,0,0,0,0,0,2059,1007,40
5.42795,0,361472,windows,0,2.95913e+07,2.95748e+07,2650,0,0,0,0,0,0,1781,827,42
5.51295,1,349184,windows,0,3.43825e+07,3.43713e+07,2878,0,0,0,0,0,0,1975,861,42
5.69005,0,375808,windows,0,2.52581e+07,2.52567e+07,2473,0,0,0,0,0,0,1686,741,46
5.77971,1,365568,windows,0,2.9013e+07,2.9004e+07,2652,0,0,0,0,0,0,1807,794,51
5.95336,0,391168,windows,0,2.12064e+07,2.11835e+07,2232,0,0,0,0,0,0,1477,716,39
6.04779,1,379904,windows,0,2.45152e+07,2.45152e+07,2420,0,0,0,0,0,0,1637,744,39
6.21817,0,405504,windows,0,1.74314e+07,1.74303e+07,2054,0,0,0,0,0,0,1398,617,39
6.31373,1,394240,windows,0,2.02567e+07,2.02491e+07,2207,0,0,0,0,0,0,1516,661,30
6.47992,0,415744,windows,0,1.58437e+07,1.58307e+07,1947,0,0,0,0,0,0,1314,599,34
6.58152,1,403456,windows,0,1.81345e+07,1.81135e+07,2067,0,0,0,0,0,0,1376,657,34
6.76189,0,423936,windows,0,1.43244e+07,1.43236e+07,1848,0,0,0,0,0,0,1253,568,27
6.84352,1,411648,windows,0,1.64707e+07,1.64707e+07,1975,0,0,0,0,0,0,1321,621,33
7.02543,0,435200,windows,0,1.27597e+07,1.2753e+07,1747,0,0,0,0,0,0,1190,532,25
7.10617,1,424960,windows,0,1.42e+07,1.41817e+07,1851,0,0,0,0,0,0,1264,556,31
7.28063,0,449536,windows,0,1.10669e+07,1.10567e+07,1640,0,0,0,0,0,0,1142,476,22
7.36506,1,439296,windows,0,1.20885e+07,1.20719e+07,1723,0,0,0,0,0,0,1207,489,27
7.53383,0,462848,windows,0,9.20986e+06,9.19498e+06,1474,0,0,0,0,0,0,987,465,22
7.6235,1,452608,windows,0,9.97692e+06,9.97172e+06,1547,0,0,0,0,0,0,1041,476,30
7.79694,0,477184,windows,0,7.73606e+06,7.72784e+06,1365,0,0,0,0,0,0,932,411,22
7.89016,1,466944,windows,0,8.47038e+06,8.46969e+06,1439,0,0,0,0,0,0,1001,415,23
8.06028,0,491520,windows,0,6.67718e+06,6.67718e+06,1282,0,0,0,0,0,0,906,358,18
8.14442,1,480256,windows,0,7.46258e+06,7.46258e+06,1357,0,0,0,0,0,0,960,377,20
8.332,0,505856,windows,0,5.90228e+06,5.89819e+06,1191,0,0,0,0,0,0,818,357,16
8.40407,1,493568,windows,0,6.58819e+06,6.57666e+06,1281,0,0,0,0,0,0,908,350,23
8.59518,0,520192,windows,0,5.14228e+06,5.14228e+06,1116,0,0,0,0,0,0,776,326,14
8.66398,1,507904,windows,0,5.66728e+06,5.66028e+06,1174,0,0,0,0,0,0,800,350,24
8.852,0,533504,windows,0,4.06819e+06,4.06819e+06,997,0,0,0,0,0,0,700,284,13
8.93141,1,522240,windows,0,4.61546e+06,4.61493e+06,1070,0,0,0,0,0,0,757,295,18
9.11394,0,547840,windows,0,3.46819e+06,3.46499e+06,919,0,0,0,0,0,0,640,266,13
9.19745,1,536576,windows,0,3.92293e+06,3.91336e+06,989,0,0,0,0,0,0,694,274,21
9.37574,0,561152,windows,0,2.96138e+06,2.95652e+06,851,0,0,0,0,0,0,596,243,12
9.45215,1,549888,windows,0,3.37455e+06,3.36883e+06,918,0,0,0,0,0,0,642,255,21
9.63484,0,575488,windows,0,2.54405e+06,2.53978e+06,795,0,0,0,0,0,0,570,214,11
9.7106,1,564224,windows,0,2.87396e+06,2.87047e+06,844,0,0,0,0,0,0,585,240,19
9.89338,0,589824,windows,0,2.19962e+06,2.1954e+06,740,0,0,0,0,0,0,533,197,10
9.96878,1,578560,windows,0,2.43118e+06,2.42846e+06,779,0,0,0,0,0,0,544,217,18
10.1498,0,603136,windows,0,1.76597e+06,1.76577e+06,662,0,0,0,0,0,0,480,175,7
10.2261,1,591872,windows,0,1.9776e+06,1.97467e+06,706,0,0,0,0,0,0,509,184,13
