seconds,worker,moves,phase,hard,objective,surrogate,soft,lecturerConflicts,groupConflicts,roomConflicts,groupTravel,lecturerTravel,abstractRoomOverflow,lecturerWindows,groupWindows,mixedOnlineDays
0.054772,1,0,start,1079,7.84116e+07,7.83954e+07,2240,0,0,0,671,408,0,1541,479,220
0.0631104,0,0,start,1080,7.69327e+07,7.69191e+07,2134,0,0,0,671,409,0,1444,477,213
0.313113,1,23552,repair,737,2.71683e+08,2.71663e+08,7219,44,158,136,272,127,0,4082,2959,178
0.324641,0,19456,repair,757,2.81148e+08,2.81088e+08,7322,60,182,135,252,128,0,4141,3018,163
0.573681,1,46080,repair,570,2.54061e+08,2.54036e+08,7056,38,119,97,222,94,0,4030,2868,158
0.585533,0,38912,repair,619,2.62932e+08,2.62874e+08,7194,43,118,104,244,110,0,4128,2897,169
0.827378,1,66560,repair,436,2.5507e+08,2.5505e+08,7087,32,79,79,157,89,0,4017,2910,160
0.845264,0,57344,repair,512,2.4867e+08,2.4865e+08,7064,31,107,82,189,103,0,4096,2810,158
1.07857,1,87040,repair,359,2.17564e+08,2.17541e+08,6618,12,71,59,140,77,0,3834,2649,135
1.10626,0,75776,repair,413,2.2725e+08,2.27192e+08,6713,23,86,60,148,96,0,3869,2719,125
1.33057,1,107520,repair,291,1.92129e+08,1.92107e+08,6310,13,44,46,128,60,0,3713,2453,144
1.35644,0,93184,repair,342,2.08786e+08,2.08767e+08,6498,15,58,59,139,71,0,3783,2587,128
1.58169,1,126976,repair,213,2.0246e+08,2.0246e+08,6445,12,42,36,82,41,0,3754,2553,138
1.61295,0,109568,repair,294,1.83901e+08,1.83898e+08,6122,19,56,42,96,81,0,3586,2420,116
1.83827,1,147456,repair,164,1.73806e+08,1.73738e+08,6069,8,29,27,64,36,0,3652,2303,114
1.87154,0,126976,repair,226,1.82998e+08,1.82998e+08,6178,12,52,36,88,38,0,3659,2391,128
2.09759,1,166912,repair,124,1.51854e+08,1.51851e+08,5658,9,19,11,49,36,0,3401,2160,97
2.13036,0,144384,repair,180,1.56549e+08,1.56484e+08,5768,9,33,26,80,32,0,3468,2181,119
2.34955,1,186368,repair,95,1.3432e+08,1.34317e+08,5388,5,14,10,47,19,0,3304,1990,94
2.38472,0,161792,repair,135,1.56457e+08,1.56439e+08,5790,4,24,21,54,32,0,3527,2162,101
2.60984,1,206848,repair,58,1.19831e+08,1.19831e+08,5154,2,8,10,29,9,0,3247,1828,79
2.64896,0,179200,repair,108,1.317e+08,1.31681e+08,5281,4,18,13,49,24,0,3162,2013,106
2.86229,1,226304,repair,36,1.0884e+08,1.08805e+08,4899,1,3,5,12,15,0,3074,1752,73
2.91156,0,196608,repair,62,1.36785e+08,1.36769e+08,5408,4,13,9,23,13,0,3259,2040,109
3.12529,1,245760,repair,16,1.03227e+08,1.03227e+08,4812,1,0,2,9,4,0,3076,1670,66
3.16741,0,212992,repair,43,1.22867e+08,1.22867e+08,5159,0,9,10,15,9,0,3151,1909,99
3.37588,1,265216,repair,5,9.99014e+07,9.98533e+07,4706,1,0,1,3,0,0,2985,1662,59
3.42457,0,229376,repair,25,1.09527e+08,1.09511e+08,4913,1,4,4,10,6,0,3048,1772,93
3.63121,1,285696,repair,3,7.20192e+07,7.20058e+07,4075,0,1,0,1,1,0,2678,1343,54
3.67694,0,245760,repair,13,1.00282e+08,1.00231e+08,4734,0,1,3,7,2,0,3000,1660,74
3.88799,1,305152,windows,0,6.18689e+07,6.18436e+07,3755,0,0,0,0,0,0,2441,1265,49
3.9335,0,263168,repair,2,9.86091e+07,9.8559e+07,4672,0,0,1,0,1,0,2935,1664,73
4.14549,1,321536,windows,0,5.10889e+07,5.1065e+07,3432,0,0,0,0,0,0,2258,1130,44
4.18432,0,281600,repair,2,7.15725e+07,7.15439e+07,4075,0,0,0,1,1,0,2676,1335,64
4.40604,1,335872,windows,0,4.07114e+07,4.07103e+07,3069,0,0,0,0,0,0,2025,1004,40
