seconds,worker,moves,phase,hard,objective,surrogate,soft,lecturerConflicts,groupConflicts,roomConflicts,groupTravel,lecturerTravel,abstractRoomOverflow,lecturerWindows,groupWindows,mixedOnlineDays
0.0623582,0,0,start,1100,8.1298e+07,8.12741e+07,2232,0,0,0,705,395,0,1525,490,217
0.0627248,1,0,start,1122,8.38935e+07,8.38836e+07,2202,0,0,0,732,390,0,1480,498,224
0.313829,0,19456,repair,786,2.76798e+08,2.76798e+08,7236,69,175,135,274,133,0,4045,3003,188
0.314803,1,19456,repair,794,2.84109e+08,2.84043e+08,7318,70,172,132,271,149,0,4070,3052,196
0.565056,1,36864,repair,666,2.60912e+08,2.60828e+08,7039,47,125,104,255,135,0,3927,2936,176
0.575115,0,37888,repair,634,2.91495e+08,2.91469e+08,7499,38,132,101,248,115,0,4232,3094,173
0.824095,1,55296,repair,543,2.61746e+08,2.61683e+08,7246,32,106,106,189,110,0,4177,2890,179
0.829931,0,55296,repair,537,2.61794e+08,2.61773e+08,7204,40,95,102,207,93,0,4140,2905,159
1.08555,1,72704,repair,440,2.26031e+08,2.25958e+08,6786,21,95,65,177,82,0,3979,2659,148
1.08774,0,72704,repair,438,2.32794e+08,2.32769e+08,6892,27,90,76,154,91,0,4026,2708,158
1.34001,1,90112,repair,363,2.16586e+08,2.16514e+08,6613,20,86,45,143,69,0,3875,2625,113
1.3439,0,90112,repair,362,2.20344e+08,2.20268e+08,6667,23,63,60,132,84,0,3877,2661,129
1.59054,1,106496,repair,303,2.01437e+08,2.01364e+08,6482,19,49,43,123,69,0,3869,2488,125
1.59898,0,106496,repair,309,1.95719e+08,1.957e+08,6373,16,47,41,134,71,0,3788,2459,126
1.8529,0,121856,repair,263,1.81096e+08,1.81074e+08,6066,13,37,46,116,51,0,3527,2415,124
1.8537,1,123904,repair,236,1.99806e+08,1.99736e+08,6398,12,35,26,110,53,0,3738,2528,132
2.10912,1,140288,repair,181,1.82188e+08,1.82136e+08,6133,12,32,30,67,40,0,3594,2412,127
2.11045,0,138240,repair,198,1.85217e+08,1.85146e+08,6160,11,37,38,70,42,0,3598,2441,121
2.37003,0,154624,repair,158,1.65746e+08,1.65725e+08,5901,7,26,25,57,43,0,3514,2269,118
2.37332,1,157696,repair,139,1.65432e+08,1.65369e+08,5803,3,29,21,54,32,0,3384,2317,102
2.62587,1,174080,repair,111,1.44056e+08,1.44056e+08,5539,5,26,18,39,23,0,3350,2090,99
2.63289,0,171008,repair,123,1.65801e+08,1.65779e+08,5955,4,15,22,55,27,0,3583,2244,128
2.88509,0,186368,repair,95,1.5428e+08,1.5428e+08,5753,2,17,17,41,18,0,3487,2155,111
2.89609,1,189440,repair,84,1.383e+08,1.38243e+08,5453,3,10,7,43,21,0,3328,2030,95
3.13694,0,200704,repair,65,1.448e+08,1.44759e+08,5595,2,8,8,32,15,0,3412,2075,108
3.15902,1,206848,repair,48,1.30269e+08,1.3025e+08,5306,0,2,6,25,15,0,3265,1958,83
3.39707,0,216064,repair,53,1.18128e+08,1.18089e+08,5145,1,10,9,18,15,0,3254,1801,90
3.41438,1,224256,repair,34,1.22057e+08,1.22017e+08,5191,1,3,5,15,10,0,3246,1859,86
3.65299,0,231424,repair,37,1.09922e+08,1.09904e+08,4947,0,4,7,19,7,0,3124,1745,78
3.67239,1,241664,repair,18,1.03019e+08,1.0297e+08,4769,0,4,1,11,2,0,2995,1703,71
3.91852,0,247808,repair,17,1.07433e+08,1.07417e+08,4857,0,2,1,8,6,0,3036,1749,72
3.92397,1,260096,repair,2,9.77749e+07,9.77604e+07,4640,0,0,0,1,1,0,2902,1666,72
4.17666,0,263168,repair,8,9.27302e+07,9.26961e+07,4546,0,0,4,3,1,0,2877,1600,69
