seconds,worker,moves,phase,hard,objective,surrogate,soft,lecturerConflicts,groupConflicts,roomConflicts,groupTravel,lecturerTravel,abstractRoomOverflow,lecturerWindows,groupWindows,mixedOnlineDays
0.0491544,0,0,start,1100,8.1298e+07,8.12741e+07,2232,0,0,0,705,395,0,1525,490,217
0.0507412,1,0,start,1122,8.38935e+07,8.38836e+07,2202,0,0,0,732,390,0,1480,498,224
0.306239,1,19456,repair,794,2.84109e+08,2.84043e+08,7318,70,172,132,271,149,0,4070,3052,196
0.307751,0,20480,repair,781,2.78282e+08,2.78196e+08,7270,71,174,125,280,131,0,4086,3001,183
0.556808,1,36864,repair,666,2.60912e+08,2.60828e+08,7039,47,125,104,255,135,0,3927,2936,176
0.563161,0,37888,repair,634,2.91495e+08,2.91469e+08,7499,38,132,101,248,115,0,4232,3094,173
0.816292,1,56320,repair,536,2.63695e+08,2.6369e+08,7223,34,112,107,179,104,0,4118,2931,174
0.825369,0,57344,repair,528,2.553e+08,2.553e+08,7122,38,114,109,184,83,0,4071,2877,174
1.06975,1,73728,repair,426,2.39667e+08,2.39607e+08,6905,25,78,71,169,83,0,3953,2797,155
1.08114,0,74752,repair,435,2.25892e+08,2.25814e+08,6802,31,85,78,155,86,0,3976,2663,163
1.33398,1,92160,repair,360,2.09185e+08,2.09162e+08,6572,22,76,43,152,67,0,3910,2539,123
1.33601,0,92160,repair,359,2.09655e+08,2.09655e+08,6587,19,68,63,121,88,0,3904,2549,134
1.58753,1,108544,repair,294,2.03355e+08,2.03336e+08,6504,15,39,42,127,71,0,3895,2498,111
1.58754,0,109568,repair,298,2.02373e+08,2.02351e+08,6450,18,41,40,129,70,0,3806,2521,123
1.83795,0,125952,repair,249,1.80164e+08,1.80116e+08,6072,17,40,33,110,49,0,3539,2402,131
1.85088,1,125952,repair,227,2.065e+08,2.06497e+08,6463,15,26,28,105,53,0,3747,2592,124
2.09845,0,143360,repair,187,1.73346e+08,1.73328e+08,6017,11,32,35,69,40,0,3561,2331,125
2.10499,1,142336,repair,177,1.77681e+08,1.77681e+08,6053,11,22,30,72,42,0,3561,2378,114
2.36369,0,160768,repair,147,1.6502e+08,1.64954e+08,5934,4,26,22,55,40,0,3576,2237,121
2.36943,1,159744,repair,133,1.66643e+08,1.66594e+08,5864,4,24,20,55,30,0,3467,2300,97
2.62039,1,176128,repair,101,1.51112e+08,1.51112e+08,5670,5,15,16,41,24,0,3432,2141,97
2.62392,0,178176,repair,109,1.58009e+08,1.57948e+08,5806,7,9,15,60,18,0,3490,2194,122
2.87843,0,194560,repair,72,1.56103e+08,1.561e+08,5780,4,9,13,28,18,0,3498,2173,109
2.88228,1,191488,repair,72,1.42143e+08,1.42082e+08,5542,3,16,8,27,18,0,3383,2055,104
3.13409,0,211968,repair,59,1.20086e+08,1.20067e+08,5174,2,11,8,24,14,0,3235,1835,104
3.14598,1,204800,repair,51,1.29874e+08,1.29833e+08,5331,2,5,7,22,15,0,3312,1933,86
3.38651,0,232448,repair,36,1.08216e+08,1.082e+08,4920,0,4,6,18,8,0,3123,1721,76
3.39777,1,221184,repair,34,1.22057e+08,1.22017e+08,5191,1,3,5,15,10,0,3246,1859,86
3.63895,0,249856,repair,15,1.08414e+08,1.08364e+08,4860,0,1,1,7,6,0,3007,1775,78
3.659,1,239616,repair,20,1.03908e+08,1.03893e+08,4784,0,3,0,13,4,0,2997,1715,72
3.8931,0,266240,repair,7,9.08141e+07,9.07808e+07,4522,0,1,1,4,1,0,2892,1563,67
3.91738,1,258048,repair,3,9.79653e+07,9.79631e+07,4629,0,0,0,1,2,0,2876,1680,73
4.15407,0,282624,repair,1,8.40048e+07,8.40029e+07,4383,0,0,0,0,1,0,2850,1471,62
4.17293,1,277504,repair,2,8.02998e+07,8.0298e+07,4236,0,0,0,0,2,0,2693,1482,61
4.40831,0,299008,repair,1,6.87748e+07,6.87466e+07,3996,0,0,0,1,0,0,2620,1310,66
4.43043,1,297984,repair,1,6.42673e+07,6.42525e+07,3893,0,1,0,0,0,0,2602,1231,60
4.66563,0,315392,repair,1,5.85243e+07,5.85243e+07,3698,0,0,0,1,0,0,2433,1200,65
4.6899,1,316416,windows,0,5.14744e+07,5.14631e+07,3441,0,0,0,0,0,0,2259,1138,44
4.92804,0,330752,windows,0,4.7963e+07,4.79613e+07,3327,0,0,0,0,0,0,2161,1107,59
4.95544,1,333824,windows,0,4.19064e+07,4.19051e+07,3138,0,0,0,0,0,0,2098,996,44
5.17904,0,345088,windows,0,4.00916e+07,4.00616e+07,3060,0,0,0,0,0,0,1999,1000,61
5.21009,1,350208,windows,0,3.49441e+07,3.49262e+07,2877,0,0,0,0,0,0,1947,893,37
5.44587,0,360448,windows,0,3.31397e+07,3.31304e+07,2804,0,0,0,0,0,0,1871,882,51
5.47323,1,366592,windows,0,2.84171e+07,2.84012e+07,2600,0,0,0,0,0,0,1771,797,32
5.7071,0,375808,windows,0,2.81932e+07,2.81673e+07,2608,0,0,0,0,0,0,1780,784,44
5.7321,1,382976,windows,0,2.29664e+07,2.29442e+07,2352,0,0,0,0,0,0,1608,707,37
5.97153,0,391168,windows,0,2.37359e+07,2.37266e+07,2389,0,0,0,0,0,0,1627,723,39
5.98832,1,399360,windows,0,1.93154e+07,1.93144e+07,2185,0,0,0,0,0,0,1550,603,32
6.23091,0,405504,windows,0,1.95549e+07,1.95549e+07,2156,0,0,0,0,0,0,1456,668,32
6.24315,1,415744,windows,0,1.63048e+07,1.63039e+07,1996,0,0,0,0,0,0,1392,574,30
6.48799,0,419840,windows,0,1.65575e+07,1.65451e+07,2013,0,0,0,0,0,0,1405,577,31
6.49567,1,431104,windows,0,1.37792e+07,1.37783e+07,1828,0,0,0,0,0,0,1255,542,31
6.74484,0,434176,windows,0,1.42852e+07,1.42741e+07,1854,0,0,0,0,0,0,1275,554,25
6.75371,1,447488,windows,0,1.12179e+07,1.12114e+07,1656,0,0,0,0,0,0,1153,477,26
6.99776,0,448512,windows,0,1.22251e+07,1.22251e+07,1723,0,0,0,0,0,0,1192,505,26
7.00764,1,460800,windows,0,9.63918e+06,9.63013e+06,1524,0,0,0,0,0,0,1051,453,20
7.24906,0,461824,windows,0,1.03079e+07,1.03079e+07,1593,0,0,0,0,0,0,1127,444,22
7.26758,1,474112,windows,0,8.42086e+06,8.40749e+06,1425,0,0,0,0,0,0,983,423,19
7.50309,0,476160,windows,0,8.72116e+06,8.71558e+06,1443,0,0,0,0,0,0,974,445,24
7.52856,1,487424,windows,0,7.41334e+06,7.41257e+06,1354,0,0,0,0,0,0,946,382,26
7.76101,0,489472,windows,0,7.643e+06,7.64235e+06,1371,0,0,0,0,0,0,961,388,22
7.79291,1,500736,windows,0,6.20149e+06,6.18998e+06,1224,0,0,0,0,0,0,836,367,21
8.02162,0,503808,windows,0,6.68311e+06,6.6786e+06,1280,0,0,0,0,0,0,902,361,17
8.0516,1,514048,windows,0,5.21458e+06,5.20445e+06,1141,0,0,0,0,0,0,824,301,16
8.27371,0,517120,windows,0,5.9065e+06,5.89507e+06,1209,0,0,0,0,0,0,861,331,17
8.31428,1,530432,windows,0,4.44207e+06,4.43224e+06,1048,0,0,0,0,0,0,750,285,13
8.53043,0,529408,windows,0,5.02007e+06,5.01354e+06,1102,0,0,0,0,0,0,758,327,17
8.56692,1,545792,windows,0,3.7186e+06,3.71815e+06,962,0,0,0,0,0,0,687,260,15
8.79555,0,542720,windows,0,4.1658e+06,4.1658e+06,1011,0,0,0,0,0,0,707,288,16
8.81838,1,561152,windows,0,3.21026e+06,3.20185e+06,897,0,0,0,0,0,0,645,237,15
9.05806,0,557056,windows,0,3.56892e+06,3.56892e+06,938,0,0,0,0,0,0,655,266,17
9.07622,1,576512,windows,0,2.53902e+06,2.53133e+06,787,0,0,0,0,0,0,545,229,13
9.30967,0,571392,windows,0,3.02087e+06,3.01264e+06,868,0,0,0,0,0,0,618,235,15
9.33993,1,592896,windows,0,2.08525e+06,2.08233e+06,722,0,0,0,0,0,0,520,191,11
9.56734,0,584704,windows,0,2.59392e+06,2.59345e+06,807,0,0,0,0,0,0,575,216,16
9.594,1,607232,windows,0,1.73206e+06,1.72935e+06,661,0,0,0,0,0,0,484,167,10
9.82489,0,598016,windows,0,2.14282e+06,2.14024e+06,733,0,0,0,0,0,0,515,201,17
9.85139,1,621568,windows,0,1.53014e+06,1.52788e+06,621,0,0,0,0,0,0,452,159,10
10.0894,0,611328,windows,0,1.771e+06,1.771e+06,661,0,0,0,0,0,0,453,192,16
10.1098,1,634880,windows,0,1.22734e+06,1.22432e+06,555,0,0,0,0,0,0,407,141,7
10.3545,0,624640,windows,0,1.4682e+06,1.46497e+06,609,0,0,0,0,0,0,433,162,14
10.3716,1,649216,windows,0,987995,987995,498,0,0,0,0,0,0,363,128,7
10.6086,0,637952,windows,0,1.29422e+06,1.29079e+06,573,0,0,0,0,0,0,408,151,14
10.6249,1,665600,windows,0,807790,805475,449,0,0,0,0,0,0,328,116,5
10.8615,0,652288,windows,0,1.10228e+06,1.09999e+06,528,0,0,0,0,0,0,369,144,15
10.8809,1,681984,windows,0,667150,665195,411,0,0,0,0,0,0,308,98,5
11.1251,0,666624,windows,0,927505,925851,480,0,0,0,0,0,0,331,137,12
11.1317,1,699392,windows,0,582690,580775,383,0,0,0,0,0,0,282,96,5
11.3903,1,716800,windows,0,404935,404792,321,0,0,0,0,0,0,239,77,5
11.3955,0,680960,windows,0,756470,754095,438,0,0,0,0,0,0,306,119,13
11.6493,0,694272,windows,0,638155,635920,400,0,0,0,0,0,0,277,112,11
11.6498,1,734208,windows,0,332405,332405,293,0,0,0,0,0,0,221,66,6
11.9027,0,707584,windows,0,532720,530532,372,0,0,0,0,0,0,268,92,12
11.9061,1,751616,windows,0,287755,285496,272,0,0,0,0,0,0,205,62,5
12.1715,0,720896,windows,0,454320,451326,342,0,0,0,0,0,0,240,90,12
12.1717,1,766976,windows,0,245215,245215,251,0,0,0,0,0,0,187,59,5
12.4236,0,734208,windows,0,380545,377524,316,0,0,0,0,0,0,227,77,12
12.4337,1,780288,windows,0,188155,187381,218,0,0,0,0,0,0,155,58,5
12.6785,0,747520,windows,0,285475,283698,274,0,0,0,0,0,0,191,70,13
12.6867,1,793600,windows,0,151015,150040,197,0,0,0,0,0,0,143,49,5
12.9388,1,806912,windows,0,135095,134411,187,0,0,0,0,0,0,137,45,5
12.9445,0,761856,windows,0,235670,234379,252,0,0,0,0,0,0,182,57,13
13.1985,0,776192,windows,0,211540,210339,238,0,0,0,0,0,0,170,56,12
13.2069,1,822272,windows,0,120860,120688,178,0,0,0,0,0,0,130,42,6
13.4528,0,790528,windows,0,183305,182952,220,0,0,0,0,0,0,151,57,12
13.4737,1,836608,windows,0,106840,105912,168,0,0,0,0,0,0,124,38,6
13.7169,0,805888,windows,0,155660,155368,204,0,0,0,0,0,0,146,48,10
13.743,1,850944,windows,0,79880,79168.8,146,0,0,0,0,0,0,108,32,6
13.9788,0,820224,windows,0,121900,121045,181,0,0,0,0,0,0,128,43,10
14.0012,1,865280,windows,0,72295,72295,137,0,0,0,0,0,0,97,35,5
14.2401,0,834560,windows,0,108515,107418,170,0,0,0,0,0,0,119,42,9
14.2561,1,879616,windows,0,64560,64081.2,130,0,0,0,0,0,0,96,30,4
