seconds,worker,moves,phase,hard,objective,surrogate,soft,lecturerConflicts,groupConflicts,roomConflicts,groupTravel,lecturerTravel,abstractRoomOverflow,lecturerWindows,groupWindows,mixedOnlineDays
0.0291378,1,0,start,541,2.00948e+07,2.009e+07,1126,0,0,0,359,182,0,779,237,110
0.0343255,0,0,start,512,1.82535e+07,1.8246e+07,1107,0,0,0,335,177,0,730,248,129
0.283292,1,28672,repair,281,6.79245e+07,6.79207e+07,3601,20,64,50,94,53,0,1944,1530,127
0.293253,0,23552,repair,286,6.59198e+07,6.59198e+07,3609,14,49,55,112,56,0,2012,1471,126
0.545753,1,49152,repair,184,5.61023e+07,5.60656e+07,3326,12,20,28,84,40,0,1861,1371,94
0.552777,0,45056,repair,173,6.36976e+07,6.36944e+07,3492,9,32,30,68,34,0,1892,1496,104
0.799189,1,68608,repair,114,4.63564e+07,4.63564e+07,3152,4,15,19,42,34,0,1873,1188,91
0.812858,0,67584,repair,100,5.24193e+07,5.23809e+07,3231,11,17,17,37,18,0,1806,1335,90
1.04999,1,88064,repair,59,4.50521e+07,4.50521e+07,3052,4,10,7,23,15,0,1776,1205,71
1.07284,0,91136,repair,52,3.96409e+07,3.96409e+07,2875,2,8,6,23,13,0,1689,1122,64
1.31186,1,107520,repair,29,3.53203e+07,3.53184e+07,2774,3,1,5,15,5,0,1685,1024,65
1.33026,0,110592,repair,27,3.1434e+07,3.14123e+07,2614,0,6,4,14,3,0,1567,974,73
1.56871,1,125952,repair,10,2.68706e+07,2.6863e+07,2456,0,0,1,6,3,0,1524,870,62
1.59086,0,129024,repair,12,2.54669e+07,2.54575e+07,2415,1,2,0,8,1,0,1528,827,60
1.81895,1,144384,repair,2,2.09294e+07,2.09144e+07,2180,0,0,0,1,1,0,1385,751,44
1.84194,0,146432,repair,1,2.09775e+07,2.09628e+07,2197,0,0,1,0,0,0,1414,739,44
2.08172,1,162816,windows,0,1.4954e+07,1.49525e+07,1870,0,0,0,0,0,0,1199,620,51
2.10165,0,164864,windows,0,1.49359e+07,1.4923e+07,1876,0,0,0,0,0,0,1243,599,34
2.33802,1,180224,windows,0,1.03167e+07,1.03067e+07,1563,0,0,0,0,0,0,1034,497,32
2.36017,0,182272,windows,0,1.00836e+07,1.00778e+07,1532,0,0,0,0,0,0,1002,502,28
2.5918,1,196608,windows,0,7.44839e+06,7.4438e+06,1344,0,0,0,0,0,0,918,401,25
2.62459,0,198656,windows,0,7.237e+06,7.22804e+06,1308,0,0,0,0,0,0,871,414,23
2.8541,1,212992,windows,0,5.05654e+06,5.0528e+06,1105,0,0,0,0,0,0,748,335,22
2.88303,0,215040,windows,0,4.97604e+06,4.97604e+06,1103,0,0,0,0,0,0,762,321,20
3.11099,1,229376,windows,0,3.7763e+06,3.7763e+06,968,0,0,0,0,0,0,667,277,24
3.14864,0,231424,windows,0,3.71438e+06,3.71367e+06,960,0,0,0,0,0,0,661,275,24
3.37495,1,246784,windows,0,2.8356e+06,2.8356e+06,831,0,0,0,0,0,0,561,250,20
3.40476,0,247808,windows,0,2.80189e+06,2.79667e+06,836,0,0,0,0,0,0,584,233,19
3.62587,1,262144,windows,0,2.20783e+06,2.20038e+06,734,0,0,0,0,0,0,494,221,19
3.66062,0,264192,windows,0,2.1264e+06,2.1264e+06,729,0,0,0,0,0,0,517,198,14
3.88425,1,278528,windows,0,1.4951e+06,1.49137e+06,600,0,0,0,0,0,0,397,187,16
3.91608,0,280576,windows,0,1.52332e+06,1.52332e+06,611,0,0,0,0,0,0,417,180,14
4.13902,1,294912,windows,0,1.11917e+06,1.11917e+06,531,0,0,0,0,0,0,374,144,13
4.16979,0,296960,windows,0,1.0941e+06,1.0941e+06,524,0,0,0,0,0,0,369,143,12
4.39022,1,311296,windows,0,823090,820272,451,0,0,0,0,0,0,314,128,9
4.42337,0,313344,windows,0,832705,829618,450,0,0,0,0,0,0,301,137,12
4.6429,1,326656,windows,0,641675,639979,400,0,0,0,0,0,0,275,114,11
4.68681,0,330752,windows,0,629730,627515,396,0,0,0,0,0,0,276,111,9
4.89303,1,343040,windows,0,451575,450451,333,0,0,0,0,0,0,225,99,9
4.93995,0,347136,windows,0,442300,442300,330,0,0,0,0,0,0,230,94,6
5.15747,1,359424,windows,0,338105,338105,290,0,0,0,0,0,0,191,87,12
5.19272,0,363520,windows,0,303095,302171,271,0,0,0,0,0,0,185,81,5
5.41569,1,376832,windows,0,247990,247161,250,0,0,0,0,0,0,166,73,11
5.45379,0,380928,windows,0,232430,230054,237,0,0,0,0,0,0,160,72,5
5.67249,1,394240,windows,0,193255,193255,221,0,0,0,0,0,0,145,65,11
5.70893,0,397312,windows,0,174475,173360,210,0,0,0,0,0,0,149,56,5
5.92493,1,409600,windows,0,159355,159355,202,0,0,0,0,0,0,133,58,11
5.96326,0,413696,windows,0,128395,127659,180,0,0,0,0,0,0,131,46,3
6.1751,1,425984,windows,0,116030,114955,169,0,0,0,0,0,0,104,54,11
6.21412,0,430080,windows,0,91330,90392.5,150,0,0,0,0,0,0,104,43,3
6.43094,1,442368,windows,0,94325,92623.8,155,0,0,0,0,0,0,99,46,10
6.47528,0,446464,windows,0,69250,68821.2,129,0,0,0,0,0,0,86,40,3
6.69056,1,459776,windows,0,76125,74997.5,139,0,0,0,0,0,0,87,42,10
6.72559,0,462848,windows,0,56450,56367.5,121,0,0,0,0,0,0,90,28,3
6.95433,1,477184,windows,0,62920,62185,127,0,0,0,0,0,0,82,37,8
6.98039,0,479232,windows,0,51340,51287.5,115,0,0,0,0,0,0,88,25,2
7.21186,1,494592,windows,0,48415,47720,109,0,0,0,0,0,0,67,35,7
7.25519,0,495616,windows,0,38050,37701.2,97,0,0,0,0,0,0,70,26,1
7.47227,1,510976,windows,0,43810,43810,103,0,0,0,0,0,0,62,34,7
7.51309,0,510976,windows,0,29555,29555,86,0,0,0,0,0,0,63,22,1
7.73376,1,528384,windows,0,40530,40530,98,0,0,0,0,0,0,60,33,5
7.77328,0,527360,windows,0,28610,28610,84,0,0,0,0,0,0,60,23,1
7.9966,1,545792,windows,0,38575,38271.2,97,0,0,0,0,0,0,61,31,5
8.03022,0,543744,windows,0,25670,25381.2,80,0,0,0,0,0,0,58,21,1
8.25097,1,563200,windows,0,33875,33875,90,0,0,0,0,0,0,55,30,5
8.28171,0,560128,windows,0,22075,21680,74,0,0,0,0,0,0,53,20,1
8.51312,1,579584,windows,0,25750,25358.8,80,0,0,0,0,0,0,50,25,5
8.54041,0,576512,windows,0,18770,18395,68,0,0,0,0,0,0,48,19,1
8.77582,1,596992,windows,0,22125,21650,73,0,0,0,0,0,0,45,24,4
8.79716,0,592896,windows,0,17375,17000,65,0,0,0,0,0,0,45,19,1
9.03379,1,614400,windows,0,20740,20740,71,0,0,0,0,0,0,44,23,4
9.06177,0,611328,windows,0,16635,16635,64,0,0,0,0,0,0,45,18,1
9.29146,1,631808,windows,0,18980,18980,69,0,0,0,0,0,0,44,21,4
9.31862,0,627712,windows,0,15055,14841.2,61,0,0,0,0,0,0,43,17,1
9.54245,1,648192,windows,0,16085,15496.2,63,0,0,0,0,0,0,39,20,4
9.57177,0,643072,windows,0,14215,14215,59,0,0,0,0,0,0,41,17,1
9.80194,1,665600,windows,0,15095,14720,61,0,0,0,0,0,0,39,19,3
9.824,0,658432,windows,0,12905,12905,56,0,0,0,0,0,0,41,15,0
10.0538,1,681984,windows,0,13595,13411.2,58,0,0,0,0,0,0,37,18,3
