seconds,worker,moves,phase,hard,objective,surrogate,soft,lecturerConflicts,groupConflicts,roomConflicts,groupTravel,lecturerTravel,abstractRoomOverflow,lecturerWindows,groupWindows,mixedOnlineDays
0.0501071,0,0,start,1044,7.51076e+07,7.51e+07,2274,0,0,0,649,395,0,1539,496,239
0.0633939,1,0,start,1077,7.68567e+07,7.68402e+07,2157,0,0,0,670,407,0,1487,454,216
0.305339,0,24576,repair,692,2.80342e+08,2.80316e+08,7327,51,152,125,229,135,0,4119,3035,173
0.324215,1,22528,repair,724,2.84668e+08,2.84643e+08,7373,51,165,130,241,137,0,4173,3045,155
0.561226,0,47104,repair,554,2.44968e+08,2.44908e+08,6959,37,113,107,193,104,0,4029,2798,132
0.577782,1,43008,repair,582,2.57961e+08,2.57956e+08,7054,46,114,100,211,111,0,3963,2924,167
0.818804,0,67584,repair,430,2.36109e+08,2.36109e+08,6885,26,82,95,139,88,0,3981,2760,144
0.837983,1,62464,repair,473,2.36159e+08,2.36084e+08,6837,28,113,73,152,107,0,3940,2765,132
1.0782,0,90112,repair,337,2.14289e+08,2.14236e+08,6554,16,63,57,127,74,0,3787,2640,127
1.09481,1,83968,repair,359,2.272e+08,2.2718e+08,6747,17,62,66,137,77,0,3905,2715,127
1.33136,0,110592,repair,259,2.02131e+08,2.02108e+08,6490,11,42,48,96,62,0,3844,2511,135
1.35723,1,103424,repair,289,2.14663e+08,2.14663e+08,6595,18,53,41,109,68,0,3827,2635,133
1.58416,0,131072,repair,187,1.93294e+08,1.93272e+08,6287,9,39,36,66,37,0,3652,2503,132
1.61174,1,117760,repair,250,1.78942e+08,1.78874e+08,6165,6,51,36,105,52,0,3756,2307,102
1.84017,0,151552,repair,154,1.51894e+08,1.51847e+08,5656,8,25,27,63,31,0,3371,2169,116
1.86614,1,133120,repair,197,1.66306e+08,1.66306e+08,5875,13,38,32,75,39,0,3482,2285,108
2.10027,0,172032,repair,111,1.42535e+08,1.42515e+08,5489,4,16,19,43,29,0,3284,2097,108
2.12661,1,152576,repair,145,1.61219e+08,1.61154e+08,5763,10,34,16,56,29,0,3400,2265,98
2.35692,0,192512,repair,67,1.35483e+08,1.35426e+08,5427,5,14,11,22,15,0,3347,1989,91
2.38553,1,174080,repair,103,1.39812e+08,1.39809e+08,5428,2,19,16,44,22,0,3255,2077,96
2.61253,0,214016,repair,38,1.16771e+08,1.16716e+08,5038,1,4,5,20,8,0,3105,1848,85
2.64499,1,192512,repair,62,1.39887e+08,1.39827e+08,5473,4,12,12,23,11,0,3348,2044,81
2.87208,0,234496,repair,21,1.03551e+08,1.03515e+08,4834,1,1,2,10,7,0,3082,1671,81
2.90639,1,208896,repair,42,1.2686e+08,1.26822e+08,5267,1,5,5,24,7,0,3293,1903,71
3.13292,0,254976,repair,6,9.35816e+07,9.35334e+07,4627,0,0,2,3,1,0,2998,1557,72
3.15867,1,226304,repair,28,1.10269e+08,1.10267e+08,4871,0,4,6,10,8,0,3001,1804,66
