seconds,worker,moves,phase,hard,objective,surrogate,soft,lecturerConflicts,groupConflicts,roomConflicts,groupTravel,lecturerTravel,abstractRoomOverflow,lecturerWindows,groupWindows,mixedOnlineDays
0.0596483,0,0,start,1044,7.51076e+07,7.51e+07,2274,0,0,0,649,395,0,1539,496,239
0.0662105,1,0,start,1077,7.68567e+07,7.68402e+07,2157,0,0,0,670,407,0,1487,454,216
0.318375,1,18432,repair,758,2.82137e+08,2.82056e+08,7347,59,174,147,241,137,0,4168,3020,159
0.319908,0,21504,repair,713,2.8775e+08,2.87729e+08,7422,62,156,142,229,124,0,4179,3074,169
0.569632,1,34816,repair,637,2.70166e+08,2.70166e+08,7244,43,142,118,208,126,0,4138,2959,147
0.582853,0,39936,repair,598,2.52643e+08,2.52562e+08,7060,44,130,95,220,109,0,4081,2833,146
0.832888,1,51200,repair,534,2.51067e+08,2.51048e+08,6947,30,119,105,186,94,0,3900,2899,148
0.84774,0,58368,repair,488,2.41855e+08,2.41775e+08,6894,39,97,79,174,99,0,3950,2810,134
1.09761,1,67584,repair,430,2.52568e+08,2.52486e+08,7114,24,112,83,133,78,0,4113,2858,143
1.0986,0,75776,repair,381,2.4055e+08,2.40491e+08,7034,29,88,79,120,65,0,4142,2749,143
1.35511,1,84992,repair,355,2.19791e+08,2.19768e+08,6670,20,66,66,130,73,0,3887,2654,129
1.36292,0,94208,repair,319,2.1086e+08,2.10788e+08,6459,22,50,46,130,71,0,3688,2644,127
1.60819,1,102400,repair,289,2.14663e+08,2.14663e+08,6595,18,53,41,109,68,0,3827,2635,133
1.61432,0,110592,repair,259,2.02131e+08,2.02108e+08,6490,11,42,48,96,62,0,3844,2511,135
1.86117,1,119808,repair,243,1.81003e+08,1.80984e+08,6186,7,49,38,102,47,0,3747,2334,105
1.86952,0,128000,repair,199,1.96771e+08,1.96752e+08,6407,12,42,41,70,34,0,3789,2486,132
2.12422,0,145408,repair,164,1.5975e+08,1.59705e+08,5769,8,31,25,63,37,0,3398,2246,125
2.12525,1,136192,repair,193,1.57021e+08,1.5696e+08,5799,8,42,27,80,36,0,3536,2159,104
2.37809,1,152576,repair,145,1.61219e+08,1.61154e+08,5763,10,34,16,56,29,0,3400,2265,98
2.38727,0,162816,repair,125,1.51208e+08,1.51161e+08,5618,6,17,18,53,31,0,3325,2181,112
2.63919,0,182272,repair,95,1.31554e+08,1.31495e+08,5328,1,12,18,40,24,0,3259,1974,95
2.64052,1,168960,repair,112,1.45949e+08,1.45929e+08,5561,6,26,14,45,21,0,3339,2116,106
2.89561,0,202752,repair,54,1.20541e+08,1.20504e+08,5169,2,7,12,23,10,0,3231,1844,94
2.90051,1,185344,repair,84,1.34953e+08,1.34953e+08,5304,8,12,7,38,19,0,3159,2057,88
3.16044,0,221184,repair,32,1.10613e+08,1.10559e+08,4940,3,3,2,17,7,0,3087,1771,82
