seconds,worker,moves,phase,hard,objective,surrogate,soft,lecturerConflicts,groupConflicts,roomConflicts,groupTravel,lecturerTravel,abstractRoomOverflow,lecturerWindows,groupWindows,mixedOnlineDays
0.0280242,1,0,start,541,2.00948e+07,2.009e+07,1126,0,0,0,359,182,0,779,237,110
0.0283357,0,0,start,512,1.82535e+07,1.8246e+07,1107,0,0,0,335,177,0,730,248,129
0.284183,0,22528,repair,294,6.23329e+07,6.23292e+07,3517,13,51,51,120,59,0,1977,1418,122
0.284831,1,22528,repair,323,6.51668e+07,6.51532e+07,3564,18,68,61,120,56,0,1980,1462,122
0.537575,1,43008,repair,216,5.50943e+07,5.50909e+07,3376,16,37,35,83,45,0,1945,1317,114
0.540918,0,41984,repair,192,6.11264e+07,6.10847e+07,3510,10,34,35,80,33,0,1975,1420,115
0.79225,1,66560,repair,116,5.89671e+07,5.89573e+07,3456,9,29,20,39,19,0,1959,1400,97
0.794205,0,63488,repair,121,5.04542e+07,5.04516e+07,3241,5,20,34,35,27,0,1885,1268,88
1.04728,0,88064,repair,56,4.35318e+07,4.34974e+07,2953,3,5,4,21,23,0,1680,1208,65
1.0497,1,91136,repair,56,3.97084e+07,3.96864e+07,2923,0,11,7,22,16,0,1755,1097,71
1.30619,1,114688,repair,19,3.27028e+07,3.27028e+07,2663,1,2,2,9,5,0,1599,994,70
1.30802,0,111616,repair,25,3.0551e+07,3.05488e+07,2597,0,4,3,13,5,0,1577,947,73
1.55691,1,137216,repair,5,2.32143e+07,2.32072e+07,2273,0,1,1,1,2,0,1416,810,47
1.56387,0,134144,repair,5,2.60976e+07,2.60898e+07,2445,0,0,0,5,0,0,1555,834,56
1.80805,1,159744,windows,0,1.59054e+07,1.5904e+07,1930,0,0,0,0,0,0,1249,634,47
1.82206,0,156672,repair,0,2.05951e+07,2.05802e+07,2158,0,0,0,0,0,0,1370,747,41
2.06602,1,181248,windows,0,1.01636e+07,1.01478e+07,1559,0,0,0,0,0,0,1044,484,31
2.07387,0,177152,windows,0,1.12335e+07,1.12218e+07,1618,0,0,0,0,0,0,1048,534,36
2.32198,1,201728,windows,0,6.426e+06,6.42188e+06,1233,0,0,0,0,0,0,825,388,20
2.33715,0,197632,windows,0,7.39997e+06,7.39488e+06,1323,0,0,0,0,0,0,882,418,23
2.58042,1,222208,windows,0,4.29772e+06,4.28809e+06,1020,0,0,0,0,0,0,687,310,23
2.58736,0,217088,windows,0,4.7791e+06,4.76848e+06,1086,0,0,0,0,0,0,754,310,22
2.83428,1,241664,windows,0,3.05774e+06,3.04961e+06,858,0,0,0,0,0,0,577,263,18
2.84174,0,237568,windows,0,3.31964e+06,3.31133e+06,907,0,0,0,0,0,0,625,260,22
3.09601,1,262144,windows,0,2.20783e+06,2.20038e+06,734,0,0,0,0,0,0,494,221,19
3.09936,0,257024,windows,0,2.39728e+06,2.39429e+06,758,0,0,0,0,0,0,509,234,15
3.35319,1,281600,windows,0,1.39959e+06,1.39915e+06,588,0,0,0,0,0,0,402,171,15
3.36622,0,271360,windows,0,1.861e+06,1.85704e+06,674,0,0,0,0,0,0,463,198,13
3.61115,1,302080,windows,0,992200,990451,499,0,0,0,0,0,0,350,137,12
3.62094,0,290816,windows,0,1.24854e+06,1.24664e+06,554,0,0,0,0,0,0,381,161,12
3.86202,1,322560,windows,0,691390,691390,417,0,0,0,0,0,0,296,112,9
3.87924,0,307200,windows,0,902050,900451,470,0,0,0,0,0,0,320,139,11
4.12384,1,344064,windows,0,439285,435934,329,0,0,0,0,0,0,221,98,10
4.13301,0,323584,windows,0,706150,704701,418,0,0,0,0,0,0,290,119,9
4.38231,1,364544,windows,0,300845,298356,277,0,0,0,0,0,0,187,78,12
4.38843,0,338944,windows,0,557320,555779,373,0,0,0,0,0,0,262,103,8
4.63723,1,386048,windows,0,211955,211955,234,0,0,0,0,0,0,159,64,11
4.65419,0,355328,windows,0,366370,364775,303,0,0,0,0,0,0,218,80,5
4.88945,1,406528,windows,0,165730,165730,206,0,0,0,0,0,0,136,59,11
4.91932,0,372736,windows,0,264630,262266,254,0,0,0,0,0,0,174,75,5
5.14932,1,427008,windows,0,115990,114406,170,0,0,0,0,0,0,106,53,11
5.17276,0,389120,windows,0,201305,200511,224,0,0,0,0,0,0,159,61,4
5.40162,1,446464,windows,0,91360,91067.5,151,0,0,0,0,0,0,94,47,10
5.42278,0,404480,windows,0,150510,149791,197,0,0,0,0,0,0,144,48,5
5.65604,1,466944,windows,0,68875,68612.5,132,0,0,0,0,0,0,83,40,9
5.67833,0,420864,windows,0,104530,103592,162,0,0,0,0,0,0,116,43,3
5.90808,1,487424,windows,0,53105,52370,114,0,0,0,0,0,0,69,37,8
5.93591,0,437248,windows,0,81910,81338.8,142,0,0,0,0,0,0,98,41,3
6.17007,1,508928,windows,0,45715,45391.2,106,0,0,0,0,0,0,65,34,7
6.19778,0,454656,windows,0,63995,63448.8,128,0,0,0,0,0,0,93,32,3
6.43169,1,530432,windows,0,39835,39835,98,0,0,0,0,0,0,61,32,5
6.46165,0,471040,windows,0,53645,53037.5,117,0,0,0,0,0,0,87,28,2
6.68582,1,551936,windows,0,37970,37671.2,96,0,0,0,0,0,0,60,31,5
6.72603,0,488448,windows,0,43735,43341.2,105,0,0,0,0,0,0,79,25,1
6.93803,1,572416,windows,0,30455,30455,87,0,0,0,0,0,0,55,27,5
6.97954,0,504832,windows,0,32675,32200,90,0,0,0,0,0,0,65,24,1
7.19329,1,592896,windows,0,22580,22580,74,0,0,0,0,0,0,46,24,4
7.24409,0,521216,windows,0,28930,28930,85,0,0,0,0,0,0,62,22,1
7.44964,1,614400,windows,0,20740,20740,71,0,0,0,0,0,0,44,23,4
7.50348,0,537600,windows,0,26255,25961.2,81,0,0,0,0,0,0,59,21,1
7.70287,1,635904,windows,0,18770,18355,68,0,0,0,0,0,0,44,21,3
7.76043,0,553984,windows,0,22375,22375,75,0,0,0,0,0,0,55,19,1
7.95451,1,656384,windows,0,15305,14736.2,62,0,0,0,0,0,0,39,19,4
8.01385,0,570368,windows,0,19255,19011.2,69,0,0,0,0,0,0,49,19,1
8.21215,1,677888,windows,0,14710,14335,60,0,0,0,0,0,0,38,19,3
8.26919,0,586752,windows,0,17830,17455,66,0,0,0,0,0,0,46,19,1
8.46442,1,698368,windows,0,13230,13230,57,0,0,0,0,0,0,36,18,3
8.52036,0,603136,windows,0,16635,16635,64,0,0,0,0,0,0,45,18,1
8.7161,1,716800,windows,0,12195,12195,54,0,0,0,0,0,0,33,18,3
8.77621,0,619520,windows,0,15055,14841.2,61,0,0,0,0,0,0,43,17,1
8.97715,1,734208,windows,0,11870,11870,53,0,0,0,0,0,0,32,18,3
9.03028,0,634880,windows,0,14215,14215,59,0,0,0,0,0,0,41,17,1
9.23281,1,750592,windows,0,11555,11555,52,0,0,0,0,0,0,31,18,3
9.28786,0,650240,windows,0,14215,14215,59,0,0,0,0,0,0,41,17,1
9.49204,1,766976,windows,0,11555,11555,52,0,0,0,0,0,0,31,18,3
9.54262,0,665600,windows,0,11720,11720,53,0,0,0,0,0,0,38,15,0
9.7428,1,783360,windows,0,11250,11250,51,0,0,0,0,0,0,30,18,3
9.80733,0,683008,windows,0,10980,10980,51,0,0,0,0,0,0,36,15,0
9.99304,1,800768,windows,0,10955,10955,50,0,0,0,0,0,0,29,18,3
10.0629,0,700416,windows,0,10765,10581.2,51,0,0,0,0,0,0,37,14,0
10.2583,1,819200,windows,0,10955,10955,50,0,0,0,0,0,0,29,18,3
10.3213,0,716800,windows,0,10045,9596.25,49,0,0,0,0,0,0,35,14,0
10.5196,1,836608,windows,0,10955,10955,50,0,0,0,0,0,0,29,18,3
10.5761,0,733184,windows,0,9190,8998.75,48,0,0,0,0,0,0,34,13,1
10.7706,1,852992,windows,0,10955,10955,50,0,0,0,0,0,0,29,18,3
10.8394,0,751616,windows,0,8825,8406.25,46,0,0,0,0,0,0,33,13,0
11.0226,1,869376,windows,0,10955,10955,50,0,0,0,0,0,0,29,18,3
11.0938,0,769024,windows,0,8500,8086.25,45,0,0,0,0,0,0,32,13,0
11.2747,1,885760,windows,0,8185,7776.25,44,0,0,0,0,0,0,31,13,0
11.3583,0,786432,windows,0,7615,7448.75,43,0,0,0,0,0,0,29,13,1
11.5344,1,902144,windows,0,8185,7776.25,44,0,0,0,0,0,0,31,13,0
11.6099,0,803840,windows,0,7615,7448.75,43,0,0,0,0,0,0,29,13,1
11.7992,1,919552,windows,0,8185,7776.25,44,0,0,0,0,0,0,31,13,0
11.8623,0,821248,windows,0,7330,7307.5,42,0,0,0,0,0,0,28,13,1
12.0522,1,935936,windows,0,8185,7776.25,44,0,0,0,0,0,0,31,13,0
12.1166,0,837632,windows,0,7300,6906.25,41,0,0,0,0,0,0,28,13,0
12.305,1,952320,windows,0,7585,7441.25,42,0,0,0,0,0,0,29,13,0
12.3724,0,852992,windows,0,7300,6906.25,41,0,0,0,0,0,0,28,13,0
12.5648,1,969728,windows,0,7565,7431.25,41,0,0,0,0,0,0,27,14,0
12.6267,0,869376,windows,0,7300,6906.25,41,0,0,0,0,0,0,28,13,0
12.8254,1,986112,windows,0,7565,7431.25,41,0,0,0,0,0,0,27,14,0
12.8853,0,885760,windows,0,7025,6636.25,40,0,0,0,0,0,0,27,13,0
13.0847,1,1002496,windows,0,7300,6906.25,41,0,0,0,0,0,0,28,13,0
13.1446,0,903168,windows,0,7025,6636.25,40,0,0,0,0,0,0,27,13,0
13.3537,1,1018880,windows,0,7300,6906.25,41,0,0,0,0,0,0,28,13,0
13.4095,0,920576,windows,0,7025,6636.25,40,0,0,0,0,0,0,27,13,0
13.6158,1,1036288,windows,0,7300,6906.25,41,0,0,0,0,0,0,28,13,0
13.662,0,936960,windows,0,6760,6376.25,39,0,0,0,0,0,0,26,13,0
13.867,1,1053696,windows,0,6760,6376.25,39,0,0,0,0,0,0,26,13,0
13.9254,0,955392,windows,0,6760,6376.25,39,0,0,0,0,0,0,26,13,0
14.132,1,1071104,windows,0,6505,6250,38,0,0,0,0,0,0,25,13,0
14.1803,0,972800,windows,0,6760,6376.25,39,0,0,0,0,0,0,26,13,0
14.39,1,1088512,windows,0,6025,5770,36,0,0,0,0,0,0,23,13,0
14.4327,0,989184,windows,0,6505,6126.25,38,0,0,0,0,0,0,25,13,0
14.6506,1,1105920,windows,0,6025,5770,36,0,0,0,0,0,0,23,13,0
14.6922,0,1006592,windows,0,6505,6126.25,38,0,0,0,0,0,0,25,13,0
14.9099,1,1123328,windows,0,6025,5770,36,0,0,0,0,0,0,23,13,0
14.9535,0,1024000,windows,0,6505,6126.25,38,0,0,0,0,0,0,25,13,0
15.1702,1,1140736,windows,0,5800,5545,35,0,0,0,0,0,0,22,13,0
15.2144,0,1041408,windows,0,6505,6126.25,38,0,0,0,0,0,0,25,13,0
15.4354,1,1158144,windows,0,5800,5545,35,0,0,0,0,0,0,22,13,0
15.4684,0,1057792,windows,0,6505,6126.25,38,0,0,0,0,0,0,25,13,0
15.6904,1,1175552,windows,0,5800,5545,35,0,0,0,0,0,0,22,13,0
15.7243,0,1075200,windows,0,5800,5545,35,0,0,0,0,0,0,22,13,0
15.9548,1,1192960,windows,0,5800,5545,35,0,0,0,0,0,0,22,13,0
15.9749,0,1091584,windows,0,5585,5330,34,0,0,0,0,0,0,21,13,0
16.2195,1,1210368,windows,0,5800,5545,35,0,0,0,0,0,0,22,13,0
16.2405,0,1108992,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
16.4845,1,1226752,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
16.5048,0,1125376,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
16.7454,1,1244160,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
16.7669,0,1142784,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
17.0064,1,1260544,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
17.0174,0,1158144,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
17.2572,1,1277952,repair,0,5380,5125,33,0,0,0,0,0,0,20,13,0
17.2753,0,1174528,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
17.5189,1,1295360,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
17.5363,0,1189888,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
17.7781,1,1312768,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
17.7874,0,1206272,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
18.0296,1,1329152,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
18.04,0,1222656,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
18.2904,0,1238016,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
18.2943,1,1346560,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
18.5454,0,1254400,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
18.5571,1,1363968,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
18.7984,0,1270784,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
18.8075,1,1380352,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
19.0535,0,1287168,repair,0,5380,5125,33,0,0,0,0,0,0,20,13,0
19.0708,1,1397760,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
19.3172,0,1303552,repair,0,5380,5125,33,0,0,0,0,0,0,20,13,0
19.3339,1,1415168,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
19.5848,0,1318912,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
19.5908,1,1431552,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
19.8359,0,1333248,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
19.8519,1,1448960,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
20.0905,0,1348608,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
20.1141,1,1467392,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
20.3503,0,1362944,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
20.3728,1,1484800,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
20.6126,0,1377280,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
20.6372,1,1503232,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
20.8759,0,1391616,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
20.8962,1,1520640,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
21.1265,0,1405952,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
21.1556,1,1538048,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
21.3902,0,1421312,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
21.4163,1,1554432,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
21.6528,0,1437696,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
21.6707,1,1569792,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
21.904,0,1453056,repair,0,5380,5125,33,0,0,0,0,0,0,20,13,0
21.9363,1,1586176,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
22.1634,0,1470464,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
22.199,1,1602560,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
22.4273,0,1486848,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
22.4553,1,1618944,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
22.6804,0,1503232,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
22.7135,1,1635328,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
22.9401,0,1518592,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
22.9809,1,1650688,windows,0,5380,5125,33,0,0,0,0,0,0,20,13,0
