seconds,worker,moves,phase,hard,objective,surrogate,soft,lecturerConflicts,groupConflicts,roomConflicts,groupTravel,lecturerTravel,abstractRoomOverflow,lecturerWindows,groupWindows,mixedOnlineDays
0.0567383,1,0,start,1146,8.51735e+07,8.51582e+07,2146,0,0,0,731,415,0,1486,450,210
0.059016,0,0,start,1096,8.18756e+07,8.18691e+07,2325,0,0,0,690,406,0,1631,474,220
0.313912,1,22528,repair,757,3.03811e+08,3.03806e+08,7663,64,164,148,256,125,0,4342,3133,188
0.317878,0,21504,repair,745,2.76341e+08,2.76281e+08,7284,61,148,129,264,143,0,4134,2981,169
0.571656,0,41984,repair,592,2.58673e+08,2.58595e+08,7154,52,127,96,200,117,0,4100,2881,173
0.571771,1,43008,repair,622,2.65998e+08,2.65998e+08,7193,48,131,113,207,123,0,4047,2955,191
0.83311,0,61440,repair,493,2.3668e+08,2.36655e+08,6831,30,100,79,186,98,0,3899,2777,155
0.835412,1,63488,repair,505,2.4814e+08,2.48078e+08,6929,27,98,92,188,100,0,3885,2881,163
1.08774,0,81920,repair,379,2.19107e+08,2.19103e+08,6613,28,88,67,129,67,0,3789,2679,145
1.09682,1,83968,repair,391,2.31003e+08,2.31003e+08,6772,25,72,67,142,85,0,3858,2760,154
1.34336,0,102400,repair,303,1.99553e+08,1.99484e+08,6389,12,55,59,117,60,0,3735,2521,133
1.35005,1,103424,repair,318,2.10476e+08,2.104e+08,6531,17,63,51,116,71,0,3793,2604,134
1.60472,0,123904,repair,238,1.76859e+08,1.76794e+08,6082,12,47,31,94,54,0,3618,2340,124
1.60736,1,122880,repair,258,1.84567e+08,1.84563e+08,6175,14,43,47,101,53,0,3622,2417,136
1.86126,0,145408,repair,170,1.56844e+08,1.56798e+08,5786,12,37,22,77,22,0,3514,2168,104
1.86507,1,143360,repair,185,1.7699e+08,1.7699e+08,6024,9,35,22,74,45,0,3512,2387,125
2.11977,0,166912,repair,116,1.56901e+08,1.56901e+08,5777,6,19,13,57,21,0,3489,2183,105
2.12539,1,163840,repair,139,1.59976e+08,1.5991e+08,5843,7,30,13,51,38,0,3500,2210,133
2.37439,0,188416,repair,75,1.4463e+08,1.4463e+08,5563,3,9,7,36,20,0,3378,2087,98
2.38674,1,184320,repair,101,1.4586e+08,1.45817e+08,5522,8,17,12,43,21,0,3261,2145,116
2.63556,0,209920,repair,43,1.22499e+08,1.2248e+08,5208,5,2,6,20,10,0,3248,1863,97
2.64829,1,204800,repair,64,1.29239e+08,1.29239e+08,5306,6,15,6,21,16,0,3264,1944,98
2.89412,0,230400,repair,28,1.11231e+08,1.11213e+08,4934,2,1,5,14,6,0,3048,1796,90
2.90339,1,224256,repair,31,1.30311e+08,1.30308e+08,5329,1,3,2,15,10,0,3301,1944,84
3.14621,0,248832,repair,7,1.03421e+08,1.03385e+08,4784,1,1,0,1,4,0,2991,1710,83
3.15824,1,240640,repair,25,1.07625e+08,1.07573e+08,4900,3,3,3,9,7,0,3083,1730,87
3.3981,0,267264,repair,3,8.4933e+07,8.4933e+07,4405,0,1,0,1,1,0,2846,1488,71
3.41914,1,259072,repair,8,1.03816e+08,1.03798e+08,4886,0,1,0,3,4,0,3162,1637,87
3.66134,0,285696,repair,1,7.39492e+07,7.39492e+07,4151,0,1,0,0,0,0,2740,1347,64
3.68087,1,278528,repair,2,8.55267e+07,8.5497e+07,4429,0,0,0,2,0,0,2873,1485,71
3.92382,0,304128,windows,0,5.75373e+07,5.75357e+07,3646,0,0,0,0,0,0,2394,1200,52
3.93286,1,296960,repair,1,7.12851e+07,7.12832e+07,4058,0,0,0,1,0,0,2651,1342,65
4.18428,0,321536,windows,0,4.58533e+07,4.58519e+07,3284,0,0,0,0,0,0,2192,1043,49
4.19113,1,314368,repair,1,5.9097e+07,5.90954e+07,3714,0,0,0,1,0,0,2464,1197,53
4.43606,0,335872,windows,0,3.65066e+07,3.64952e+07,2932,0,0,0,0,0,0,1936,940,56
4.44794,1,329728,windows,0,5.0939e+07,5.0905e+07,3413,0,0,0,0,0,0,2227,1142,44
4.69191,0,351232,windows,0,3.00739e+07,3.00739e+07,2652,0,0,0,0,0,0,1740,862,50
4.70598,1,344064,windows,0,4.12225e+07,4.12111e+07,3099,0,0,0,0,0,0,2068,995,36
4.94264,0,366592,windows,0,2.5252e+07,2.5252e+07,2449,0,0,0,0,0,0,1645,764,40
4.97216,1,358400,windows,0,3.4708e+07,3.46895e+07,2876,0,0,0,0,0,0,1966,876,34
5.21007,0,382976,windows,0,2.14988e+07,2.14762e+07,2267,0,0,0,0,0,0,1542,692,33
5.22838,1,374784,windows,0,2.92333e+07,2.92322e+07,2646,0,0,0,0,0,0,1809,801,36
5.46806,0,398336,windows,0,1.74193e+07,1.74063e+07,2021,0,0,0,0,0,0,1343,647,31
5.49241,1,391168,windows,0,2.43509e+07,2.43352e+07,2425,0,0,0,0,0,0,1659,726,40
5.72745,0,414720,windows,0,1.43648e+07,1.43573e+07,1879,0,0,0,0,0,0,1307,538,34
5.74923,1,406528,windows,0,1.93792e+07,1.93708e+07,2164,0,0,0,0,0,0,1494,640,30
5.99138,0,431104,windows,0,1.21348e+07,1.21339e+07,1733,0,0,0,0,0,0,1220,483,30
6.00326,1,421888,windows,0,1.65162e+07,1.65089e+07,2014,0,0,0,0,0,0,1443,552,19
6.25281,0,445440,windows,0,1.04638e+07,1.04542e+07,1615,0,0,0,0,0,0,1146,440,29
6.25655,1,436224,windows,0,1.42696e+07,1.42521e+07,1865,0,0,0,0,0,0,1326,523,16
6.51642,0,457728,windows,0,9.20597e+06,9.19138e+06,1507,0,0,0,0,0,0,1054,426,27
6.51944,1,449536,windows,0,1.2502e+07,1.24919e+07,1739,0,0,0,0,0,0,1221,502,16
6.77034,1,462848,windows,0,1.04445e+07,1.04347e+07,1588,0,0,0,0,0,0,1109,463,16
6.78275,0,471040,windows,0,7.68622e+06,7.68162e+06,1353,0,0,0,0,0,0,920,415,18
7.02215,1,478208,windows,0,8.719e+06,8.71377e+06,1463,0,0,0,0,0,0,1047,402,14
7.03497,0,483328,windows,0,6.6023e+06,6.5979e+06,1271,0,0,0,0,0,0,879,369,23
7.29075,1,489472,windows,0,7.7192e+06,7.70617e+06,1364,0,0,0,0,0,0,957,396,11
7.30272,0,492544,windows,0,6.02519e+06,6.01763e+06,1224,0,0,0,0,0,0,858,341,25
7.5549,1,497664,windows,0,7.07414e+06,7.07385e+06,1317,0,0,0,0,0,0,948,359,10
7.56581,0,501760,windows,0,5.41802e+06,5.41338e+06,1156,0,0,0,0,0,0,810,326,20
7.81827,1,512000,windows,0,6.13746e+06,6.13097e+06,1230,0,0,0,0,0,0,897,325,8
7.82415,0,517120,windows,0,4.57392e+06,4.56418e+06,1063,0,0,0,0,0,0,738,303,22
8.07124,1,526336,windows,0,5.15482e+06,5.14796e+06,1103,0,0,0,0,0,0,748,343,12
8.08972,0,531456,windows,0,3.68268e+06,3.67919e+06,958,0,0,0,0,0,0,697,250,11
8.32765,1,540672,windows,0,4.12532e+06,4.12497e+06,997,0,0,0,0,0,0,690,295,12
8.34085,0,545792,windows,0,3.04901e+06,3.04559e+06,868,0,0,0,0,0,0,620,237,11
8.58744,1,555008,windows,0,3.47359e+06,3.47359e+06,920,0,0,0,0,0,0,646,263,11
8.60007,0,561152,windows,0,2.57135e+06,2.56378e+06,800,0,0,0,0,0,0,570,217,13
8.83823,1,570368,windows,0,2.96998e+06,2.96498e+06,846,0,0,0,0,0,0,586,250,10
8.85352,0,577536,windows,0,2.23202e+06,2.22906e+06,742,0,0,0,0,0,0,522,208,12
9.10141,1,585728,windows,0,2.54856e+06,2.54149e+06,795,0,0,0,0,0,0,577,210,8
9.10574,0,593920,windows,0,1.90218e+06,1.89971e+06,687,0,0,0,0,0,0,493,185,9
9.35908,1,599040,windows,0,2.10498e+06,2.10469e+06,716,0,0,0,0,0,0,499,207,10
9.36841,0,610304,windows,0,1.46978e+06,1.46395e+06,607,0,0,0,0,0,0,429,165,13
9.62887,1,613376,windows,0,1.74532e+06,1.74135e+06,659,0,0,0,0,0,0,466,181,12
9.62973,0,627712,windows,0,1.17856e+06,1.17544e+06,538,0,0,0,0,0,0,371,156,11
9.87944,1,626688,windows,0,1.47518e+06,1.46979e+06,606,0,0,0,0,0,0,437,161,8
9.8893,0,644096,windows,0,1.00304e+06,1.00004e+06,501,0,0,0,0,0,0,355,136,10
