seconds,worker,moves,phase,hard,objective,surrogate,soft,lecturerConflicts,groupConflicts,roomConflicts,groupTravel,lecturerTravel,abstractRoomOverflow,lecturerWindows,groupWindows,mixedOnlineDays
0.070506,0,0,start,1080,7.69327e+07,7.69191e+07,2134,0,0,0,671,409,0,1444,477,213
0.0710976,1,0,start,1079,7.84116e+07,7.83954e+07,2240,0,0,0,671,408,0,1541,479,220
0.321673,0,18432,repair,768,2.91799e+08,2.91794e+08,7456,50,184,131,267,136,0,4215,3073,168
0.334743,1,19456,repair,763,2.7944e+08,2.79414e+08,7285,58,177,140,245,143,0,4079,3023,183
0.584114,0,36864,repair,632,2.67185e+08,2.67106e+08,7289,41,113,115,236,127,0,4205,2904,180
0.597987,1,36864,repair,625,2.57606e+08,2.57586e+08,7089,51,112,99,226,137,0,4035,2884,170
0.835106,0,54272,repair,523,2.57267e+08,2.57242e+08,7157,37,118,98,181,89,0,4110,2881,166
0.851877,1,54272,repair,528,2.43611e+08,2.4353e+08,6953,35,99,93,183,118,0,3991,2801,161
1.09361,0,71680,repair,423,2.39972e+08,2.39947e+08,6960,33,97,79,128,86,0,4051,2771,138
1.11176,1,69632,repair,426,2.53529e+08,2.53529e+08,7052,23,72,86,152,93,0,3976,2912,164
1.34754,0,89088,repair,363,2.07838e+08,2.0782e+08,6416,20,54,62,155,72,0,3686,2609,121
1.36355,1,87040,repair,359,2.17564e+08,2.17541e+08,6618,12,71,59,140,77,0,3834,2649,135
1.60772,0,106496,repair,302,1.86493e+08,1.86426e+08,6178,19,48,47,120,68,0,3634,2427,117
1.6206,1,104448,repair,293,2.07669e+08,2.07665e+08,6527,14,43,53,123,60,0,3807,2573,147
1.86701,0,123904,repair,252,1.68787e+08,1.6872e+08,5943,9,52,39,102,50,0,3532,2284,127
1.87693,1,119808,repair,254,1.79804e+08,1.79781e+08,6099,13,47,31,100,63,0,3574,2384,141
2.12324,0,140288,repair,183,1.78763e+08,1.78715e+08,6061,12,33,31,68,39,0,3532,2399,130
2.13437,1,133120,repair,185,2.03161e+08,2.03092e+08,6550,11,36,34,63,41,0,3913,2503,134
2.37711,0,156672,repair,141,1.64156e+08,1.64135e+08,5949,5,17,26,54,39,0,3656,2197,96
2.3932,1,150528,repair,160,1.64441e+08,1.64375e+08,5925,6,22,32,67,33,0,3581,2228,116
2.63323,0,173056,repair,123,1.33002e+08,1.32943e+08,5308,6,16,15,58,28,0,3199,2014,95
2.64612,1,166912,repair,124,1.51854e+08,1.51851e+08,5658,9,19,11,49,36,0,3401,2160,97
2.889,0,189440,repair,80,1.41312e+08,1.41295e+08,5517,0,12,14,39,15,0,3362,2053,102
2.90594,1,182272,repair,103,1.34258e+08,1.34202e+08,5395,4,10,11,53,25,0,3311,1985,99
3.14424,0,205824,repair,48,1.39686e+08,1.39666e+08,5508,0,10,13,16,9,0,3373,2030,105
3.15597,1,198656,repair,66,1.39784e+08,1.39724e+08,5479,5,9,14,24,14,0,3351,2041,87
3.40089,0,223232,repair,35,1.1015e+08,1.10134e+08,4963,0,6,7,14,8,0,3115,1751,97
3.42053,1,216064,repair,45,1.18916e+08,1.18879e+08,5136,1,6,4,21,13,0,3228,1824,84
3.66237,0,239616,repair,17,1.04916e+08,1.04916e+08,4836,0,2,2,11,2,0,3057,1703,76
3.67857,1,231424,repair,31,1.05675e+08,1.05658e+08,4814,1,2,6,13,9,0,3010,1735,69
3.91445,0,256000,repair,6,9.46206e+07,9.46184e+07,4603,0,1,1,2,2,0,2917,1611,75
3.93531,1,246784,repair,16,1.01605e+08,1.01589e+08,4787,1,0,2,9,4,0,3075,1646,66
4.16447,0,273408,repair,2,9.86091e+07,9.8559e+07,4672,0,0,1,0,1,0,2935,1664,73
4.19394,1,263168,repair,5,9.99014e+07,9.98533e+07,4706,1,0,1,3,0,0,2985,1662,59
4.42075,0,291840,repair,1,6.62727e+07,6.62599e+07,3910,0,0,0,0,1,0,2563,1291,56
4.4606,1,280576,repair,3,7.53409e+07,7.52994e+07,4130,0,1,0,1,1,0,2664,1410,56
4.67391,0,310272,repair,1,5.63561e+07,5.63188e+07,3597,0,0,0,0,1,0,2344,1200,53
4.72552,1,299008,repair,1,6.45158e+07,6.44904e+07,3853,0,1,0,0,0,0,2529,1274,50
4.93461,0,326656,windows,0,4.87519e+07,4.8739e+07,3381,0,0,0,0,0,0,2235,1088,58
4.99097,1,316416,windows,0,5.36934e+07,5.36919e+07,3524,0,0,0,0,0,0,2315,1158,51
5.19849,0,340992,windows,0,3.8933e+07,3.8933e+07,3040,0,0,0,0,0,0,2040,950,50
5.25249,1,332800,windows,0,4.24388e+07,4.24069e+07,3134,0,0,0,0,0,0,2076,1021,37
5.4618,0,356352,windows,0,3.23264e+07,3.23264e+07,2758,0,0,0,0,0,0,1850,871,37
5.51498,1,349184,windows,0,3.35565e+07,3.35565e+07,2815,0,0,0,0,0,0,1889,885,41
5.7226,0,370688,windows,0,2.81126e+07,2.81039e+07,2577,0,0,0,0,0,0,1733,808,36
5.77516,1,364544,windows,0,2.81359e+07,2.81187e+07,2605,0,0,0,0,0,0,1771,787,47
5.97421,0,385024,windows,0,2.41221e+07,2.41211e+07,2401,0,0,0,0,0,0,1641,729,31
6.03469,1,380928,windows,0,2.36264e+07,2.36121e+07,2390,0,0,0,0,0,0,1636,714,40
6.23977,0,398336,windows,0,2.01207e+07,2.01135e+07,2163,0,0,0,0,0,0,1433,701,29
6.30687,1,396288,windows,0,1.92227e+07,1.92153e+07,2145,0,0,0,0,0,0,1468,649,28
6.50753,0,411648,windows,0,1.70467e+07,1.70331e+07,1997,0,0,0,0,0,0,1329,640,28
6.56067,1,407552,windows,0,1.66805e+07,1.66805e+07,1975,0,0,0,0,0,0,1327,627,21
6.76469,0,425984,windows,0,1.45935e+07,1.45823e+07,1872,0,0,0,0,0,0,1287,561,24
6.81482,1,422912,windows,0,1.40462e+07,1.40455e+07,1843,0,0,0,0,0,0,1277,542,24
7.01817,0,440320,windows,0,1.28205e+07,1.28137e+07,1758,0,0,0,0,0,0,1211,523,24
7.065,1,438272,windows,0,1.21122e+07,1.21062e+07,1716,0,0,0,0,0,0,1205,492,19
7.27731,0,454656,windows,0,1.10739e+07,1.10739e+07,1621,0,0,0,0,0,0,1103,499,19
7.32835,1,454656,windows,0,1.03204e+07,1.03114e+07,1599,0,0,0,0,0,0,1153,428,18
7.53326,0,467968,windows,0,9.20032e+06,9.1911e+06,1473,0,0,0,0,0,0,994,461,18
7.58376,1,470016,windows,0,8.15456e+06,8.14156e+06,1407,0,0,0,0,0,0,990,403,14
7.80022,0,482304,windows,0,7.70214e+06,7.70167e+06,1370,0,0,0,0,0,0,963,391,16
7.84637,1,486400,windows,0,6.84112e+06,6.83346e+06,1292,0,0,0,0,0,0,915,364,13
8.06198,0,496640,windows,0,6.69888e+06,6.69888e+06,1287,0,0,0,0,0,0,921,350,16
8.10249,1,499712,windows,0,5.88394e+06,5.87311e+06,1205,0,0,0,0,0,0,868,325,12
8.32698,0,510976,windows,0,5.76902e+06,5.76855e+06,1192,0,0,0,0,0,0,845,331,16
8.36311,1,514048,windows,0,5.1659e+06,5.1659e+06,1124,0,0,0,0,0,0,802,312,10
8.5937,0,525312,windows,0,4.9778e+06,4.97727e+06,1114,0,0,0,0,0,0,796,300,18
8.61538,1,529408,windows,0,4.23326e+06,4.22394e+06,1012,0,0,0,0,0,0,719,287,6
8.84731,0,538624,windows,0,3.98206e+06,3.98161e+06,977,0,0,0,0,0,0,665,297,15
8.87995,1,544768,windows,0,3.42895e+06,3.42895e+06,910,0,0,0,0,0,0,646,259,5
9.10247,0,551936,windows,0,3.40078e+06,3.39582e+06,920,0,0,0,0,0,0,658,248,14
9.14216,1,560128,windows,0,2.87375e+06,2.86606e+06,840,0,0,0,0,0,0,610,225,5
9.35395,0,565248,windows,0,2.96912e+06,2.96145e+06,863,0,0,0,0,0,0,617,230,16
9.39476,1,575488,windows,0,2.42178e+06,2.41875e+06,775,0,0,0,0,0,0,565,203,7
9.60796,0,579584,windows,0,2.53126e+06,2.52377e+06,795,0,0,0,0,0,0,569,213,13
9.65528,1,591872,windows,0,2.03295e+06,2.0293e+06,710,0,0,0,0,0,0,522,183,5
9.85986,0,595968,windows,0,2.08381e+06,2.07729e+06,717,0,0,0,0,0,0,506,200,11
9.92046,1,608256,windows,0,1.5897e+06,1.58744e+06,627,0,0,0,0,0,0,451,169,7
10.1166,0,611328,windows,0,1.60813e+06,1.60595e+06,626,0,0,0,0,0,0,436,181,9
10.1812,1,623616,windows,0,1.30622e+06,1.30605e+06,570,0,0,0,0,0,0,415,149,6
10.3775,0,625664,windows,0,1.36696e+06,1.36696e+06,584,0,0,0,0,0,0,419,156,9
10.4393,1,638976,windows,0,1.10479e+06,1.1028e+06,526,0,0,0,0,0,0,398,125,3
10.6309,0,640000,windows,0,1.15843e+06,1.15623e+06,539,0,0,0,0,0,0,388,142,9
10.6948,1,655360,windows,0,948860,948860,481,0,0,0,0,0,0,348,131,2
10.8883,0,654336,windows,0,997780,994592,490,0,0,0,0,0,0,334,148,8
10.9544,1,670720,windows,0,713875,712401,416,0,0,0,0,0,0,295,118,3
11.1389,0,668672,windows,0,834645,834412,455,0,0,0,0,0,0,321,126,8
11.206,1,683008,windows,0,603170,599796,388,0,0,0,0,0,0,288,97,3
11.3927,0,683008,windows,0,652595,648876,398,0,0,0,0,0,0,273,118,7
11.4596,1,696320,windows,0,519095,517158,359,0,0,0,0,0,0,263,93,3
11.6476,0,699392,windows,0,530510,527056,351,0,0,0,0,0,0,228,116,7
11.7283,1,710656,windows,0,439385,438201,328,0,0,0,0,0,0,237,89,2
11.9049,0,715776,windows,0,460805,460805,337,0,0,0,0,0,0,231,98,8
11.9858,1,723968,windows,0,385655,384038,311,0,0,0,0,0,0,231,77,3
12.164,0,730112,windows,0,394950,393095,310,0,0,0,0,0,0,210,93,7
12.2451,1,737280,windows,0,310505,310505,274,0,0,0,0,0,0,199,75,0
12.4154,0,745472,windows,0,291940,290991,272,0,0,0,0,0,0,190,74,8
12.5079,1,751616,windows,0,240740,240740,236,0,0,0,0,0,0,162,74,0
12.6685,0,760832,windows,0,249620,248549,249,0,0,0,0,0,0,168,73,8
12.7701,1,765952,windows,0,204195,204172,220,0,0,0,0,0,0,153,66,1
12.9245,0,775168,windows,0,218050,215886,231,0,0,0,0,0,0,154,70,7
13.0335,1,780288,windows,0,177785,175824,208,0,0,0,0,0,0,147,59,2
13.1759,0,790528,windows,0,182990,182990,215,0,0,0,0,0,0,148,60,7
13.2875,1,794624,windows,0,153800,153800,196,0,0,0,0,0,0,144,50,2
13.4383,0,807936,windows,0,147055,147055,191,0,0,0,0,0,0,131,55,5
13.5422,1,807936,windows,0,124715,123558,172,0,0,0,0,0,0,115,54,3
