seconds,worker,moves,phase,hard,objective,surrogate,soft,lecturerConflicts,groupConflicts,roomConflicts,groupTravel,lecturerTravel,abstractRoomOverflow,lecturerWindows,groupWindows,mixedOnlineDays
0.0584524,1,0,start,987,6.5084e+07,6.50701e+07,1994,0,0,0,631,356,0,1394,370,230
0.0592519,0,0,start,1003,6.56687e+07,6.56622e+07,1932,0,0,0,632,371,0,1341,375,216
0.311184,1,19456,repair,645,2.69014e+08,2.6899e+08,6974,62,147,108,212,116,0,3715,3083,176
0.322339,0,19456,repair,661,2.68086e+08,2.68081e+08,7064,46,140,140,221,114,0,3878,3024,162
0.56172,1,36864,repair,549,2.36508e+08,2.36484e+08,6775,31,120,98,196,104,0,3799,2798,178
0.576015,0,36864,repair,556,2.33827e+08,2.33807e+08,6793,33,135,93,187,108,0,3878,2746,169
0.8164,1,54272,repair,452,2.28179e+08,2.28119e+08,6632,26,95,75,167,89,0,3701,2777,154
0.836708,0,55296,repair,446,2.28226e+08,2.28152e+08,6666,40,92,92,140,82,0,3755,2766,145
1.06921,1,70656,repair,369,2.00936e+08,2.00917e+08,6355,24,73,67,119,86,0,3663,2552,140
1.0904,0,72704,repair,355,2.05521e+08,2.05464e+08,6377,23,81,68,122,61,0,3619,2614,144
1.32959,1,87040,repair,314,1.80449e+08,1.80427e+08,6126,19,69,59,105,62,0,3649,2359,118
1.34549,0,88064,repair,298,1.81718e+08,1.81648e+08,6103,17,55,56,114,56,0,3565,2404,134
1.58593,1,103424,repair,261,1.60661e+08,1.60657e+08,5713,16,46,41,100,58,0,3332,2271,110
1.601,0,103424,repair,247,1.74889e+08,1.74868e+08,5971,11,38,42,99,57,0,3497,2365,109
1.84892,1,120832,repair,201,1.58836e+08,1.58771e+08,5635,18,34,38,68,43,0,3227,2297,111
1.85118,0,118784,repair,204,1.57934e+08,1.57872e+08,5675,18,27,26,81,52,0,3317,2253,105
2.10228,1,137216,repair,142,1.56936e+08,1.56917e+08,5640,10,24,21,56,31,0,3278,2263,99
2.10694,0,135168,repair,153,1.42548e+08,1.42487e+08,5555,9,24,32,61,27,0,3426,2038,91
2.36277,1,154624,repair,115,1.28115e+08,1.28059e+08,5175,6,21,16,53,19,0,3088,1998,89
2.37326,0,151552,repair,114,1.30468e+08,1.30452e+08,5250,8,18,20,45,23,0,3182,1992,76
2.62372,0,166912,repair,86,1.20286e+08,1.20269e+08,4991,8,14,11,34,19,0,2959,1951,81
2.62512,1,172032,repair,79,1.23947e+08,1.2389e+08,5098,9,15,13,24,18,0,3039,1967,92
2.87935,1,188416,repair,60,1.0716e+08,1.07142e+08,4848,3,12,5,24,16,0,3021,1750,77
2.87966,0,182272,repair,53,1.24364e+08,1.24364e+08,5107,1,7,8,24,13,0,3050,1969,88
3.13508,1,203776,repair,33,9.99316e+07,9.98963e+07,4733,1,6,6,11,9,0,3005,1652,76
3.14489,0,197632,repair,38,1.0211e+08,1.02074e+08,4757,3,10,6,12,7,0,2998,1688,71
3.38676,1,220160,repair,19,9.07746e+07,9.07589e+07,4442,0,2,6,5,6,0,2758,1622,62
3.40317,0,214016,repair,17,9.71034e+07,9.70893e+07,4582,1,5,5,6,0,0,2825,1689,68
3.63724,1,235520,repair,14,7.59655e+07,7.59655e+07,4111,1,2,3,3,5,0,2612,1445,54
3.65378,0,231424,repair,11,7.9482e+07,7.94667e+07,4223,0,1,3,7,0,0,2693,1468,62
3.90709,1,251904,repair,7,6.75261e+07,6.75135e+07,3904,0,0,2,2,3,0,2527,1333,44
3.91517,0,249856,repair,5,6.84272e+07,6.84272e+07,3936,0,0,1,4,0,0,2529,1348,59
4.16952,1,267264,repair,1,5.98835e+07,5.98458e+07,3753,0,0,0,1,0,0,2521,1184,48
4.18113,0,268288,repair,2,5.652e+07,5.652e+07,3630,0,0,1,0,1,0,2405,1173,52
4.43166,1,282624,repair,1,4.96583e+07,4.96365e+07,3401,0,0,0,1,0,0,2276,1089,36
4.43678,0,284672,repair,1,4.73623e+07,4.73623e+07,3320,0,0,0,0,1,0,2191,1079,50
4.69095,1,297984,repair,1,4.26534e+07,4.26418e+07,3151,0,0,0,1,0,0,2106,1011,34
4.70124,0,302080,windows,0,3.92648e+07,3.92635e+07,3045,0,0,0,0,0,0,2042,958,45
4.95242,1,314368,repair,0,4.05039e+07,4.04739e+07,3066,0,0,0,0,0,0,2043,990,33
4.96908,0,317440,windows,0,3.30615e+07,3.30507e+07,2800,0,0,0,0,0,0,1879,876,45
5.20813,1,328704,windows,0,3.11781e+07,3.11683e+07,2672,0,0,0,0,0,0,1743,893,36
5.22244,0,331776,windows,0,2.68973e+07,2.68813e+07,2503,0,0,0,0,0,0,1674,802,27
5.47315,1,343040,windows,0,2.5496e+07,2.54951e+07,2456,0,0,0,0,0,0,1657,766,33
5.47388,0,346112,windows,0,2.2151e+07,2.21285e+07,2304,0,0,0,0,0,0,1588,690,26
5.7341,0,361472,windows,0,1.83719e+07,1.83712e+07,2091,0,0,0,0,0,0,1433,636,22
5.73797,1,357376,windows,0,2.16073e+07,2.1593e+07,2280,0,0,0,0,0,0,1576,677,27
5.99185,0,376832,windows,0,1.57926e+07,1.57739e+07,1966,0,0,0,0,0,0,1390,553,23
5.99842,1,371712,windows,0,1.82561e+07,1.82428e+07,2086,0,0,0,0,0,0,1432,632,22
6.24572,0,391168,windows,0,1.34761e+07,1.34696e+07,1820,0,0,0,0,0,0,1298,502,20
6.2602,1,386048,windows,0,1.57105e+07,1.57105e+07,1937,0,0,0,0,0,0,1345,577,15
6.5026,0,406528,windows,0,1.05504e+07,1.05451e+07,1575,0,0,0,0,0,0,1066,493,16
6.517,1,400384,windows,0,1.25864e+07,1.25761e+07,1739,0,0,0,0,0,0,1206,515,18
6.76512,0,422912,windows,0,8.75996e+06,8.75492e+06,1451,0,0,0,0,0,0,1009,428,14
6.76718,1,414720,windows,0,1.05478e+07,1.05473e+07,1578,0,0,0,0,0,0,1075,488,15
7.01985,0,438272,windows,0,7.32971e+06,7.32971e+06,1341,0,0,0,0,0,0,948,376,17
7.02457,1,429056,windows,0,9.05678e+06,9.05678e+06,1471,0,0,0,0,0,0,1016,441,14
7.27163,0,453632,windows,0,6.08318e+06,6.07646e+06,1224,0,0,0,0,0,0,874,336,14
7.28753,1,443392,windows,0,7.82294e+06,7.8177e+06,1380,0,0,0,0,0,0,979,389,12
7.53422,0,468992,windows,0,4.82068e+06,4.81662e+06,1081,0,0,0,0,0,0,766,307,8
7.55934,1,457728,windows,0,6.7602e+06,6.75985e+06,1291,0,0,0,0,0,0,931,348,12
7.80027,0,483328,windows,0,3.9553e+06,3.94984e+06,987,0,0,0,0,0,0,717,263,7
7.81034,1,471040,windows,0,5.41486e+06,5.404e+06,1128,0,0,0,0,0,0,766,352,10
8.06652,0,498688,windows,0,3.32836e+06,3.32331e+06,907,0,0,0,0,0,0,658,241,8
8.076,1,485376,windows,0,4.50133e+06,4.49479e+06,1038,0,0,0,0,0,0,716,311,11
8.31943,0,514048,windows,0,2.816e+06,2.81301e+06,829,0,0,0,0,0,0,599,226,4
8.34188,1,499712,windows,0,3.84434e+06,3.84411e+06,968,0,0,0,0,0,0,689,271,8
8.58153,0,529408,windows,0,2.3187e+06,2.3148e+06,756,0,0,0,0,0,0,561,193,2
8.60689,1,514048,windows,0,3.26518e+06,3.25693e+06,901,0,0,0,0,0,0,657,235,9
8.84231,0,544768,windows,0,1.76773e+06,1.7641e+06,657,0,0,0,0,0,0,470,182,5
8.86938,1,528384,windows,0,2.79878e+06,2.79593e+06,822,0,0,0,0,0,0,570,242,10
9.09237,0,560128,windows,0,1.40096e+06,1.40073e+06,587,0,0,0,0,0,0,415,164,8
9.12289,1,541696,windows,0,2.22878e+06,2.22861e+06,736,0,0,0,0,0,0,522,208,6
9.35459,0,576512,windows,0,1.11442e+06,1.11232e+06,528,0,0,0,0,0,0,387,135,6
9.37416,1,555008,windows,0,1.8969e+06,1.89673e+06,686,0,0,0,0,0,0,501,179,6
9.61229,0,591872,windows,0,922760,920365,482,0,0,0,0,0,0,356,120,6
9.62637,1,569344,windows,0,1.60112e+06,1.60095e+06,623,0,0,0,0,0,0,438,179,6
9.86834,0,607232,windows,0,665185,665012,408,0,0,0,0,0,0,295,107,6
9.88545,1,583680,windows,0,1.35602e+06,1.35372e+06,580,0,0,0,0,0,0,415,157,8
10.1229,0,622592,windows,0,524200,522891,361,0,0,0,0,0,0,262,95,4
10.1547,1,599040,windows,0,1.08923e+06,1.08735e+06,521,0,0,0,0,0,0,376,138,7
10.3759,0,637952,windows,0,440270,440068,335,0,0,0,0,0,0,244,84,7
10.4194,1,613376,windows,0,827710,825155,449,0,0,0,0,0,0,316,128,5
10.6308,0,654336,windows,0,356690,355581,301,0,0,0,0,0,0,222,74,5
10.6705,1,627712,windows,0,689970,689970,412,0,0,0,0,0,0,288,117,7
10.8917,0,669696,windows,0,278795,277360,262,0,0,0,0,0,0,187,72,3
