seconds,worker,moves,phase,hard,objective,surrogate,soft,lecturerConflicts,groupConflicts,roomConflicts,groupTravel,lecturerTravel,abstractRoomOverflow,lecturerWindows,groupWindows,mixedOnlineDays
0.0495764,0,0,start,1103,8.1987e+07,8.19694e+07,2235,0,0,0,714,389,0,1490,508,237
0.0622748,1,0,start,1063,8.03852e+07,8.0377e+07,2390,0,0,0,702,361,0,1639,513,238
0.303091,0,24576,repair,748,3.05327e+08,3.05257e+08,7550,46,170,120,271,141,0,4152,3202,196
0.321246,1,19456,repair,737,2.94488e+08,2.94468e+08,7421,74,148,126,252,137,0,4058,3155,208
0.562228,0,46080,repair,598,2.66814e+08,2.66755e+08,7204,26,127,115,207,123,0,4067,2959,178
0.579431,1,35840,repair,617,2.88814e+08,2.88746e+08,7427,45,131,92,228,121,0,4124,3113,190
0.814721,0,64512,repair,479,2.64011e+08,2.63953e+08,7284,25,106,91,163,94,0,4211,2911,162
0.844307,1,53248,repair,537,2.34609e+08,2.34609e+08,6924,45,100,82,199,111,0,4100,2676,148
1.07808,0,82944,repair,390,2.33482e+08,2.33407e+08,6831,28,83,71,139,69,0,3880,2774,177
1.10552,1,70656,repair,427,2.48687e+08,2.48605e+08,6916,27,88,90,152,70,0,3846,2916,154
1.34185,0,100352,repair,327,2.21605e+08,2.21551e+08,6636,27,49,51,132,68,0,3771,2713,152
1.36483,1,88064,repair,352,2.23391e+08,2.23313e+08,6790,24,71,69,127,61,0,3988,2650,152
1.59469,0,116736,repair,270,2.00086e+08,2.00012e+08,6352,18,48,37,115,52,0,3651,2559,142
1.62694,1,105472,repair,299,1.97476e+08,1.97404e+08,6313,14,49,43,127,66,0,3659,2527,127
1.85559,0,134144,repair,216,1.71967e+08,1.71921e+08,5990,9,46,36,76,49,0,3539,2321,130
1.89863,1,119808,repair,258,1.76391e+08,1.76369e+08,6039,13,39,48,111,47,0,3556,2356,127
2.1059,0,150528,repair,171,1.58904e+08,1.58901e+08,5792,8,34,28,64,37,0,3468,2210,114
2.16038,1,137216,repair,184,1.72012e+08,1.71995e+08,5914,6,34,33,70,41,0,3420,2369,125
2.3654,0,167936,repair,133,1.51919e+08,1.51859e+08,5679,4,29,18,53,29,0,3409,2156,114
2.42061,1,154624,repair,149,1.54107e+08,1.54107e+08,5708,9,21,25,61,33,0,3414,2178,116
2.62047,0,188416,repair,92,1.45488e+08,1.45442e+08,5528,3,8,16,45,20,0,3297,2128,103
2.67946,1,174080,repair,103,1.5658e+08,1.56516e+08,5718,4,10,17,49,23,0,3407,2213,98
2.8732,0,207872,repair,56,1.28498e+08,1.28479e+08,5274,2,11,9,25,9,0,3233,1948,93
2.94272,1,191488,repair,65,1.54134e+08,1.54091e+08,5782,1,14,10,26,14,0,3546,2131,105
3.13687,0,227328,repair,32,1.16657e+08,1.16641e+08,5027,3,9,4,13,3,0,3074,1859,94
3.20271,1,207872,repair,48,1.27542e+08,1.27526e+08,5241,1,6,7,22,12,0,3218,1943,80
3.38824,0,246784,repair,16,1.02768e+08,1.02732e+08,4780,0,2,0,12,2,0,2993,1699,88
3.46599,1,224256,repair,31,1.13394e+08,1.13356e+08,4987,2,1,6,20,2,0,3090,1808,89
3.63999,0,266240,repair,5,8.58874e+07,8.58549e+07,4422,1,0,1,1,2,0,2834,1509,79
