seconds,worker,moves,phase,hard,objective,surrogate,soft,lecturerConflicts,groupConflicts,roomConflicts,groupTravel,lecturerTravel,abstractRoomOverflow,lecturerWindows,groupWindows,mixedOnlineDays
0.0590763,1,0,start,987,6.5084e+07,6.50701e+07,1994,0,0,0,631,356,0,1394,370,230
0.0669898,0,0,start,1003,6.56687e+07,6.56622e+07,1932,0,0,0,632,371,0,1341,375,216
0.317238,1,23552,repair,793,2.91413e+08,2.91325e+08,7423,70,186,139,267,131,0,4140,3090,193
0.324138,0,21504,repair,808,2.97877e+08,2.97809e+08,7472,68,192,162,255,131,0,4134,3144,194
0.57659,1,46080,repair,786,2.89896e+08,2.89896e+08,7393,71,185,134,249,147,0,4106,3092,195
0.581438,0,43008,repair,792,3.11617e+08,3.11526e+08,7635,72,197,171,218,134,0,4208,3236,191
0.828249,1,68608,repair,777,3.04644e+08,3.04622e+08,7623,56,199,145,230,147,0,4286,3154,183
0.834004,0,64512,repair,789,3.14694e+08,3.14602e+08,7666,68,203,156,218,144,0,4227,3252,187
1.07987,1,90112,repair,771,2.98652e+08,2.98584e+08,7501,61,191,157,218,144,0,4187,3146,168
1.0901,0,86016,repair,786,3.14089e+08,3.14003e+08,7591,71,196,165,223,131,0,4143,3278,170
1.34099,0,107520,repair,783,2.99238e+08,2.99154e+08,7540,62,192,164,214,151,0,4246,3129,165
1.34218,1,112640,repair,753,3.16001e+08,3.15914e+08,7677,54,177,160,234,128,0,4226,3271,180
1.59582,0,125952,repair,766,2.96178e+08,2.96109e+08,7400,54,200,150,222,140,0,4061,3166,173
1.59866,1,134144,repair,753,3.16001e+08,3.15914e+08,7677,54,177,160,234,128,0,4226,3271,180
1.84755,0,145408,repair,755,3.10529e+08,3.10529e+08,7673,67,198,154,215,121,0,4270,3214,189
1.84875,1,155648,repair,753,3.16001e+08,3.15914e+08,7677,54,177,160,234,128,0,4226,3271,180
2.10442,1,177152,repair,752,2.86311e+08,2.86224e+08,7301,69,187,161,201,134,0,4024,3108,169
2.10984,0,164864,repair,755,3.10529e+08,3.10529e+08,7673,67,198,154,215,121,0,4270,3214,189
2.3622,1,197632,repair,749,2.83453e+08,2.83448e+08,7277,76,176,180,193,124,0,4011,3093,173
2.36874,0,186368,repair,748,3.1195e+08,3.1195e+08,7664,65,193,167,209,114,0,4239,3239,186
2.62007,0,207872,repair,741,3.01703e+08,3.01639e+08,7524,60,191,143,220,127,0,4135,3190,199
2.6212,1,219136,repair,734,2.78733e+08,2.78667e+08,7293,57,181,153,228,115,0,4084,3026,183
2.87699,0,230400,repair,738,3.00036e+08,3.0001e+08,7540,78,176,160,201,123,0,4202,3163,175
2.88123,1,241664,repair,722,3.0403e+08,3.0394e+08,7516,63,176,166,202,115,0,4118,3225,173
3.13538,0,252928,repair,730,2.85766e+08,2.85679e+08,7299,73,159,170,213,115,0,4016,3113,170
3.1357,1,263168,repair,709,2.86796e+08,2.86708e+08,7328,43,174,134,223,135,0,4064,3103,161
3.38871,0,274432,repair,730,2.85766e+08,2.85679e+08,7299,73,159,170,213,115,0,4016,3113,170
3.39183,1,285696,repair,699,3.0134e+08,3.01334e+08,7626,45,186,134,209,125,0,4306,3140,180
3.64443,0,295936,repair,728,2.89018e+08,2.8893e+08,7394,50,164,146,234,134,0,4129,3096,169
3.64748,1,307200,repair,699,3.0134e+08,3.01334e+08,7626,45,186,134,209,125,0,4306,3140,180
3.89966,1,328704,repair,695,2.78886e+08,2.78886e+08,7205,48,170,133,221,123,0,3958,3077,170
3.90203,0,318464,repair,720,2.80831e+08,2.8081e+08,7287,47,189,149,218,117,0,4054,3056,177
4.15221,1,351232,repair,683,2.83262e+08,2.83262e+08,7365,65,171,134,196,117,0,4141,3059,165
4.15592,0,340992,repair,718,2.8112e+08,2.81033e+08,7319,58,181,155,203,121,0,4098,3048,173
4.40749,0,363520,repair,708,2.87275e+08,2.87187e+08,7372,55,175,148,218,112,0,4084,3102,186
4.41216,1,371712,repair,683,2.71556e+08,2.71476e+08,7200,41,151,141,229,121,0,4031,2995,174
4.66316,0,385024,repair,703,3.11771e+08,3.11706e+08,7611,50,182,148,197,126,0,4171,3269,171
4.6691,1,389120,repair,683,2.71556e+08,2.71476e+08,7200,41,151,141,229,121,0,4031,2995,174
4.91534,0,408576,repair,697,2.73134e+08,2.73113e+08,7240,58,157,139,211,132,0,4090,2989,161
4.9225,1,406528,repair,683,2.71556e+08,2.71476e+08,7200,41,151,141,229,121,0,4031,2995,174
5.17138,0,429056,repair,679,2.90652e+08,2.90646e+08,7449,62,160,156,189,112,0,4144,3120,185
5.17455,1,423936,repair,668,2.82464e+08,2.82438e+08,7318,52,157,146,198,115,0,4063,3082,173
5.42595,0,448512,repair,679,2.90652e+08,2.90646e+08,7449,62,160,156,189,112,0,4144,3120,185
5.43294,1,442368,repair,668,2.82464e+08,2.82438e+08,7318,52,157,146,198,115,0,4063,3082,173
5.68961,0,466944,repair,679,2.90652e+08,2.90646e+08,7449,62,160,156,189,112,0,4144,3120,185
5.69207,1,464896,repair,660,2.72063e+08,2.71983e+08,7220,47,171,146,197,99,0,4081,2993,146
5.95072,1,488448,repair,658,2.66795e+08,2.66776e+08,7099,59,185,108,187,119,0,3988,2978,133
5.95265,0,484352,repair,673,2.75362e+08,2.75357e+08,7209,55,165,138,195,120,0,3987,3047,175
