seconds,worker,moves,phase,hard,objective,surrogate,soft,lecturerConflicts,groupConflicts,roomConflicts,groupTravel,lecturerTravel,abstractRoomOverflow,lecturerWindows,groupWindows,mixedOnlineDays
0.0589012,0,0,start,1103,8.1987e+07,8.19694e+07,2235,0,0,0,714,389,0,1490,508,237
0.0682589,1,0,start,1063,8.03852e+07,8.0377e+07,2390,0,0,0,702,361,0,1639,513,238
0.311346,0,21504,repair,935,3.42778e+08,3.42709e+08,7781,100,230,166,296,143,0,4142,3445,194
0.324327,1,19456,repair,883,3.44227e+08,3.44221e+08,7911,64,214,175,271,159,0,4272,3430,209
0.573329,0,40960,repair,918,3.52607e+08,3.5251e+08,8020,78,215,150,313,162,0,4370,3444,206
0.581544,1,38912,repair,864,3.58844e+08,3.58768e+08,8110,71,194,163,292,144,0,4411,3495,204
0.835813,0,59392,repair,913,3.50842e+08,3.50821e+08,7988,79,219,179,280,156,0,4332,3453,203
0.842991,1,58368,repair,857,3.71276e+08,3.71183e+08,8256,67,201,178,255,156,0,4506,3561,189
1.09805,0,78848,repair,903,3.50949e+08,3.5092e+08,8107,80,217,178,290,138,0,4507,3399,201
1.10638,1,77824,repair,857,3.71276e+08,3.71183e+08,8256,67,201,178,255,156,0,4506,3561,189
1.35787,0,97280,repair,893,3.63637e+08,3.63545e+08,8215,75,195,174,285,164,0,4502,3494,219
1.35889,1,96256,repair,857,3.71276e+08,3.71183e+08,8256,67,201,178,255,156,0,4506,3561,189
1.6146,0,115712,repair,893,3.48042e+08,3.47968e+08,8039,76,203,162,286,166,0,4436,3402,201
1.62142,1,115712,repair,851,3.41411e+08,3.41411e+08,8086,77,209,186,232,147,0,4559,3331,196
1.8659,0,134144,repair,890,3.42271e+08,3.42181e+08,7919,78,208,178,268,158,0,4333,3399,187
1.87601,1,133120,repair,851,3.41411e+08,3.41411e+08,8086,77,209,186,232,147,0,4559,3331,196
2.12134,0,152576,repair,886,3.36414e+08,3.36342e+08,7886,74,227,182,254,149,0,4364,3348,174
2.13296,1,151552,repair,849,3.29647e+08,3.29625e+08,7868,63,189,144,285,168,0,4343,3301,224
2.38392,0,172032,repair,886,3.36414e+08,3.36342e+08,7886,74,227,182,254,149,0,4364,3348,174
2.39253,1,169984,repair,843,3.1985e+08,3.19757e+08,7745,63,197,164,268,151,0,4292,3252,201
2.63973,0,190464,repair,868,3.49369e+08,3.49363e+08,8005,70,225,180,247,146,0,4377,3443,185
2.65611,1,189440,repair,830,3.38988e+08,3.38988e+08,7918,68,176,160,278,148,0,4336,3385,197
2.89207,0,209920,repair,844,3.67261e+08,3.67162e+08,8203,86,217,179,222,140,0,4465,3552,186
